issuekey,title,description,storypoint,split_mark
TESB-158,Documented Example: 'Rent-a-Car' Service for Talend ESB - OSGi,rebuild the rentacar service as cxf jax ws consumer & provider similar to the once we provided in the swordfish tutorial for helios. also the swing client should be migrated and work within this example with the new talend esb service consumers and providers and within our osgi container (equinox + karaf).    it is expected that the consumer can switch between a static (local config/policies) and a dynamic (sr policies) even though initial it only needs to work with local configuration/policies. ,3,train
TESB-203,"Develop, test and document Talend ESB Consumer Component",nan,5,train
TESB-205,New components: tESBProviderRequest and tESBProviderResponse,"develop, test and document two new components: tesbproviderrequest and tesbproviderresponse.  these components should work similar to the twebservicerequest but from the provider side.  code generated by these components should use esb service factory (aka cxf).",3,train
TESB-208,Integrate developed components with Talend Testing Framework,nan,5,train
TESB-209,"Create a build infrastructure (CI, build scripts, etc)",nan,3,train
TESB-274,RTC: Policy resolver impl.,implementation of an initial policy resolver which is able to configure the processing chain in cxf by an effective policy document we get from 'outside' (could be a local file).     limited to be demonstrated with existing cxf policies (e.g. authentication)       assumptions:  for each endpoint (consumer/provider) the user can decide if the chain is dynamically (sr provided policy / config) or static configured (local config/policies)   we will at least initially not support a mixed mode.    so far it is ok if the policy negotiation is done within the sr and not in the local policy resolver    it is expected that the chain can be reconfigured (cache invaliation),5,train
TESB-278,SL: Provider registration impl. ,cxf provider registration (to the service locator) at startup.   implementation based on the m0 results for the  incl. heardbeat (provider availablility check),3,train
TESB-279,SL: Endpoint Resolver,a consumer for the service locator which is able to retieve the list of available provider (endpoints) for a given service and uses inital only a random selection strategy to select a single endpoint (provider) out of the list if more then one exists.   the sl client should also be able use the different sl instances and should switch automatically to another sl instance if the one he used before disappeared.    workflow to be supported on the consumer:   for a given service get the list of existing providers (instances) from the sl.   select from the list the endpoint to be used by just using a simple startegy to randomly pick one entry from the list but design.   keep the selected endpoint also fro subsequent requests   refresh (reload list from sl) the list of endpoints when the current selected endpoint results in a 'connection refused' error    use the new endpoint    remark:   we also should try to use/leverage/take into account the fail over feature which is available in cxf.      (remark: we mainly leverage here zookeeper client features),3,train
TESB-280,SL: Installation & User Manual (Draft),installation / configuration manual for sl (draft),3,train
TESB-281,STS: Issue standard SAMLToken - SAML 1.1,"implement the issue operation of the sts framework service to support the following inbound/outbound tokens:    inbound: usernametoken, x.509 token  outbound: saml 1.1 w/ holderofkey and bearer subject confirmation methods    to verify the incoming usernametoken it would be ok to use a local file e.g. tomcat_users.xml and for the validation of the x509 certificate it would be ok to use a local keystore. (.jks) which can be configured (location, user /pwd to access the store)      target runtime environment: tomcat 6  optional: osgi container  purpose: it is intended to be an apache cxf example implementation to demonstrate how the sts frameweok service could be used",2,train
TESB-282,"SR: RTC: Specification of the effective policy format / XML and concrete policy definition for SAMLToken, UsernameToken, Authorization and Compression","define the new agreed policy format (in detail) which we expect to be send / created by the sr in future. also provide concrete definition how the policy document for authentication (samltoken, usernametoken )    remark: the goal is to get a sclose a s possible to standard ws policy and the ws_security policy definitations.    remark: effectivew policy is the new name we use in future but it is the same we had named as 'agreed policy' before. ",3,train
TESB-368,New component: tESBProviderFault,nan,3,train
TESB-369,Develop additional TUJs for testing tESBConsumer components,more information about tujs you can find here:    http:/talendforge.org/wiki/doku.php?id=tests:automated_tests:design    testing results are here:    http:/,5,train
TESB-475,STS: Issue standard SAMLToken - SAML 2.0,"as extention/alternative to tesb281 we also like to issue saml 2.0 token on request to demo the new feature in cxf based on the updated wss4j 1.6 version.    implement the issue operation of the sts framework service to support the following inbound/outbound tokens:    inbound: usernametoken, x.509 token  outbound: saml 2.0 w/ holderof key and bearer subject confirmation methods    to verify the incoming usernametoken it would be ok to use a local file e.g. tomcat_users.xml and for the validation of the x509 certificate it would be ok to use a local keystore. (.jks) which can be configured (location, user /pwd to access the store)      target runtime environment: tomcat 6  optional: osgi container  purpose: it is intended to be an apache cxf example implementation to demonstrate how the sts frameweok service could be used and also to demonstrate the new saml2.0 suppport on cxf based on the new wss4j 1.6 lib.",1,train
TESB-476,RTC: Authentication Interceptor using STS Client,implementation of authentication interceptor (actually the use of a sts client to request a saml toke and set it in the soap header using a custom part and make sure we not duplicate things already available in the  exsiting authentication interceptor) to request a saml token (by usernametoken and/or x509 certificate)     where the user has to provide a username/password for the username token  and   a x509 certificate by the authentication callback handler provided by tesb154       transfer the exsiting authentication callback handler to the talend esb to allow that a x509 certificate can be provided to the saml token request interceptor defined in tesb476  also document how callbacks are handled in general for the talend esb product using the cxf bus context properties,3,train
TESB-478,SL: Integration of Provider Registration and Endpoint Lookup into CXF,"place the sl provider registration (cxf provider side) and endpoint lookup (cxf consumer side) in cxf. it is expeceted that this could be installed to a standard cxf installation as a talend esb sl feature.    also the static failover feature which we currently use seems to not be sufficient. needs to be clarified and most likely also changed.    also concider and make sure that the feature works in our standard osgi container,     additional:   we also need to finally discuss and aggree with pm if we should support jms endpoint at all and if yes if we should allow the consumer (business user) to limit the endpoint which should be used for this consumer to a certain transport (currently http:/https: or jms:",3,train
TESB-481,tESB Provider components should be compatible with tXMLMap,scope of this backlog item:     correct the output and input flows of tesb components to use document instead of strings    test that given structure works with txmlmap  ,2,train
TESB-482,Make sure tESB Component TUJs are successfully running,nan,1,train
TESB-483,Automatic update of the TOS SVN based on the results of ESB Tooling Hudson build,nan,1,train
TESB-484,Add a section in the GettingStarted Guide how to use authentication policies & STS,"as a developer i want to learn how to secure my services and clients and how to take advantage of the cxf sts.    extend the rent a car demo to show how the service can be secured by the new authenication interceptor (sts client) and the saml tokens provided by the sts and the existing cxf authentication inteceptor.    content       what is an sts, what is the advantage of having an sts compared to have to configure everything locally on clients and services.    a diagram about the flow between client sts, and client provider what are artifacts that are exchanged.    describe how to install and run the sts. if possible use the jetty maven plugin for this., describe what has to be configured, e.g. keystore     describe what has to be configured on the client side / service side and what the purpose is.    decribe how to deploy and run the demo.    describe how to uninstall the demo     provide the necessary configuration files and extend the maven build to create artifacts usable for the demo.    for the tutorial use x509 certs (best use the one already provided with the sts itself so it has not to be reconfigured. server should return a saml 2.0 token.    note  feature might involvet to male sure sts is really included in cxf 2.4 and to synchronize with dan.    acceptance criteria  po or other person with similar background must be able to get the demo running within 15 minutes.",3,train
TESB-485,STS: Refactor existing STS Provider , refactor the existing sts (from m0) to use org.apache. instead of or.talend (and move it so far in a private github repo)    start the ddiscussion baout the feature on cxf user/dev list (sync with dan)    remove the implemenation for the issue operation and implement/reuse it for the saml 1.1/2.0 'example implementtions (also with org.apache. and also in the privat github repo)     the goal is to contribute during the sprint or at least in march the sts framework service to a cxf jira (and then by a commiter to cxf)   and also to contribute the example implementation. ,2,train
TESB-486,Refactor and simplify code produced by tESBProvider and tESBConsumer components,nan,5,train
TESB-528,Documented Example: Simple JAX-WS Consumer / Provider with STS (UsernameToken),provide a documented example with a running jax ws consumer / provider which uses the sts with a usernametoken and could be build and installed with a maven. (similar to the tsf documented examples),2,train
TESB-529,Documented Examples: Enable the Rent-a-Car service to use the Service Locator,documented examples: enable the rentacar service to use the service locator so just provide a how to documentation what need to be changed on the base rentacar deployment to use the service lcator feature with the rentacar example. ,3,train
TESB-756,Make Talend ESB Runtime release ready,as a product owner i need to make sure we fulfill all legal obligations and have a reproducible build.     add coypright headers to all sources   write license file (see tsf and tif)   write notice file  (see tsf and tif)   write readme   list of required thirdparty libraries and corresponding licences (not part of the project)     clean up of maven   define all plugins used in the build in the root pom and make sure they all have version numbers    for thirdparty dependencies define version numbers in the root pom (in the dependency management section)    ,3,train
TESB-762,Contribute STS provider & sample implementation to CXF,"the sts components we built shall be part of the cxf 2.4.0 release, therefore we have to contribute it as soon as possible. we should initiate the discussion and incorporate as much change requests as possible.     initiate further discussion of patch   incorporate change requests from ,mailing list.    acceptance criteria   attach patch with our sts contribution to https:/issues.apache.org/jira/browse/cxf 1940   initiate further discussion of patch   add further patch that covers the more formal changes   fulfill cxf checkstyle rules   use cxf compliant log statements    remove all printstacktrace and println statements   ",3,train
TESB-763,Packaging of the project,"as r&d team we need to provide two packages for the 4.0  release    one package contains the software, the other the samples and the documentation. both packages need to be provided as zip and tar.gz.     a) content of ""software"" package   tsf 2.4 and tif 2.6 (cxf, camel equinox karaf, active mq)   monitoring component   locator component   sts if not yet part of cxf    structure    /       api (cxf javadoc)   etc (configurations)   lib (cxf/camel jars)   libsamples (jars required for samples, mainly for cxf)   licenses (license text files for nonapache licensed stuff)   modules (cxf modules, should camel components go here as well instead of lib?)   samples (cxf/camel examples)   addons (subdirs for locator, monitoring, sts)   notice     docs (user guides, getting started, installation guide)   examples (tsf, tif samples, rent a car demo, locator sample, monitoring sample)       overall take tsf and tif packages as blue print    release build must use nexus repository (not maven central)  ",3,train
TESB-764,Getting Started Guide for Talend ESB,"as a developer i want to learn the purpose of the rent a car demo and how to run it.     intro / overview  what to expect of this guide   small architectural scetch (taken from swordfish demo?), what does the user learn about talend esb / cxf   how to compile the demo and deploy it into the osgi container   how to run it. what does the user see / can do  if everything works as expected    copy / paste as much as possible from swordfish demo  outcome should be in docbook format      acceptance criteria    the po or some other person with developer skills is able to get the demo running with the help of the guide.",3,train
TESB-766,User Guide Service Locator,"as a developer i want to learn how to enable the service locator component for the rent a car demo.     purpose of servicelocator    what to additionaly deploy   where to configure the additional feature   where to learn how to install the locator server    how to run, what should the developer see.    outcome should be in docbook format",2,train
TESB-780,Build for Talend ESB Studio,nan,1,train
TESB-799,Support one-way communication styles in the compponents,nan,5,train
TESB-839,NPE in generated code for provider TOS job,"i was able to generate a job that is constantly producing an npe inside the generated code.     exported job is in attachment.    tested on 4.2.0m4    stacktrace:    web service [endpoint: http:/127.0.0.1:8088/esb/provider] published  mar 8, 2011 2:01:44 pm org.apache.cxf.phase.phaseinterceptorchain dodefaultlogging  warning: application simplewebservice#invoke has thrown exception, unwinding now  org.apache.cxf.interceptor.fault    org.apache.cxf.service.invoker.abstractinvoker.createfault(abstractinvoker.java:155)    org.apache.cxf.jaxws.abstractjaxwsmethodinvoker.createfault(abstractjaxwsmethodinvoker.java:86)    org.apache.cxf.service.invoker.abstractinvoker.invoke(abstractinvoker.java:121)    org.apache.cxf.jaxws.jaxwsmethodinvoker.invoke(jaxwsmethodinvoker.java:60)    org.apache.cxf.service.invoker.abstractinvoker.invoke(abstractinvoker.java:75)    org.apache.cxf.interceptor.serviceinvokerinterceptor$1.run(serviceinvokerinterceptor.java:58)    java.util.concurrent.executors$runnableadapter.call(executors.java:441)    java.util.concurrent.futuretask$sync.innerrun(futuretask.java:303)    java.util.concurrent.futuretask.run(futuretask.java:138)    org.apache.cxf.workqueue.synchronousexecutor.execute(synchronousexecutor.java:37)    org.apache.cxf.interceptor.serviceinvokerinterceptor.handlemessage(serviceinvokerinterceptor.java:106)    org.apache.cxf.phase.phaseinterceptorchain.dointercept(phaseinterceptorchain.java:255)    org.apache.cxf.transport.chaininitiationobserver.onmessage(chaininitiationobserver.java:113)    org.apache.cxf.transport.httpjetty.jettyhttpdestination.servicerequest(jettyhttpdestination.java:311)    org.apache.cxf.transport.httpjetty.jettyhttpdestination.doservice(jettyhttpdestination.java:280)    org.apache.cxf.transport.httpjetty.jettyhttphandler.handle(jettyhttphandler.java:72)    org.eclipse.jetty.server.handler.contexthandler.dohandle(contexthandler.java:922)    org.eclipse.jetty.server.handler.contexthandler.doscope(contexthandler.java:860)    org.eclipse.jetty.server.handler.scopedhandler.handle(scopedhandler.java:117)    org.eclipse.jetty.server.handler.contexthandlercollection.handle(contexthandlercollection.java:247)    org.eclipse.jetty.server.handler.handlerwrapper.handle(handlerwrapper.java:114)    org.eclipse.jetty.server.server.handle(server.java:352)    org.eclipse.jetty.server.httpconnection.handlerequest(httpconnection.java:596)    org.eclipse.jetty.server.httpconnection$requesthandler.content(httpconnection.java:1066)    org.eclipse.jetty.http.httpparser.parsenext(httpparser.java:805)    org.eclipse.jetty.http.httpparser.parseavailable(httpparser.java:218)    org.eclipse.jetty.server.httpconnection.handle(httpconnection.java:426)    org.eclipse.jetty.io.nio.selectchannelendpoint.handle(selectchannelendpoint.java:510)    org.eclipse.jetty.io.nio.selectchannelendpoint.access$000(selectchannelendpoint.java:34)    org.eclipse.jetty.io.nio.selectchannelendpoint$1.run(selectchannelendpoint.java:40)    org.eclipse.jetty.util.thread.queuedthreadpool$2.run(queuedthreadpool.java:450)    java.lang.thread.run(thread.java:680)  caused by: java.lang.nullpointerexception    org.dom4j.io.documentinputsource./(documentinputsource.java:37)    org.dom4j.io.documentsource.setdocument(documentsource.java:80)    org.dom4j.io.documentsource./(documentsource.java:57)    test.simplewebservice01.simplewebservice$1esbprovidertesbproviderrequest1.invoke(simplewebservice.java:747)    test.simplewebservice01.simplewebservice$1esbprovidertesbproviderrequest_1.invoke(simplewebservice.java:1)    sun.reflect.nativemethodaccessorimpl.invoke0(native method)    sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:39)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:25)    java.lang.reflect.method.invoke(method.java:597)    org.apache.cxf.service.invoker.abstractinvoker.performinvocation(abstractinvoker.java:173)    org.apache.cxf.service.invoker.abstractinvoker.invoke(abstractinvoker.java:89)   ... 29 more  job simplewebservice ended at 14:01 08/03/2011. [exit code=0]  ",1,train
TESB-875,Project name should be also used for Service ID (QName) generation,"for generated jobs that are created with tesbprovider components, service id (qname) in the generated wsdl should not only depend on the job name but also include a project name.",1,train
TESB-891,Deliver tESB components and associated libraries inside the Eclipse Plugin,nan,3,train
TESB-1017,Error with lock on mysql tables when persisting events,when an event is written the code first gets the next event id from a sequence. in mysql this causes a hang which after some time results in a timeout getting locks.     the workaround was to remove the @transactional annotation on the writeevent method in eventrepositoryimpl. we should solve the problem to be able to use transactions again.,3,train
TESB-1049,Improve building of the Rent a Car Demo for different scenarios,"as a developer i want to be able to compile the rent a car demo for different scenarios (locator, monitoring, sts, ....) without having to change the config files.    today only the basic rent a car demo can be compiled out of the box. to compile more compley samples, such as the locator sample, the user has first to change the spring configurations of most of the rent a car projects before he can recompile it. worse, if he compiled another scenario before, he has first to remove the specific configuration of the scenario before.    therefore enable the build to provide a way via maven profiles to compile the different scenarios without having to change source code or configuration. without specifying a profile the the basic demo should be built, specifying a profile ""locator"" should build the locator enabled demo.     the build system must be prepared to include further profiles for additional scenarios   the jars created by different profiles must get scenario specific names, e.g. crmserviceservicelocaor 4.0.jar    acceptance criteria  i must be possible to first compile the basic rent a car demo with one maven command, then without changing anything to compile with a second maven command the rent a car locator enabled sample.",2,train
TESB-1050,Improve the Getting Started Guide,as a developer i want to have a demo that is easy to follow and where the likelihood of success is very high.     incorporate glenns docbook improvements   work on po's review remarks.    see attachments for details    some highlights   compile of rent a car demo must possible in one step   deploy sample to karaf by using feature descriptions and not copying each jar into the deploy dir   distribute sample to at least two containers   make locator sample more realistic by having several instances of the services.    describe how to enable the sample in eclipse     acceptance criteria  po or other person with similar background must be able to get each demo running within 10 minutes.,3,train
TESB-1051,Build and test the package with the latest Camel and CXF versions,"we will release talend esb 4.0 with camel 2.7.0 and cxf 2.4.0.. we should therefore upgrade the build to use camel 2.7.0 and cxf 2.4.0 snapshot (2.4. is not yet released). to be able to fix things in cxf if necessary we should test  our additional components and samples with latest cxf snapshot.     test our additional components, service locator, sam, and integration with sts.   execute all our samples, especially the rent a car demo.   execute 23 examples of tsf and tif    protocol all the tests",2,train
TESB-1052,Improvements for the release packages,"a) talendesb4.0.tar.gz  readme.txt   introduction is getting a bit long (obviously it is the union of the tsf  tif intro), but misses to really talk about talend esb   in the main section camel is missing, also the additional tesb components (locator  sam) should get described    b) talendesb4.0 doc.tar.gz  add a pom file in the example directory that is just an umbrella to build all samples.",2,train
TESB-1053,Make sure our delivery is compliant with legal requirements,for our delivery we should make sure we have   license file with the license of the package we deliver.   all licenses for all 3rd party libraries we deliver with our package   all of 3rd party libraries listed in notice.txt  file together with the license name and location on where to find source. please see any sopera delivery we did for the last 5 years for the example.  ,1,train
TESB-1054,Generated JOB class should have ESB-specific methods,nan,3,train
TESB-1055,Prepare contents for tESB Components Documentation,prepare documentation content for technical writer.,3,train
TESB-1227,[Service Locator] Handling of connectionTimeout and sessionTimeout properties in client spring configuration,invalid values are not rejected by exception  valid value are not used   defaults are used instead,2,train
TESB-1233,Make tESB Provider and Consumer components compatible to new ESB API,as a talend job developer i would like to deploy talend jobs in osgi container (talend esb) so that i could use other esb services at runtime.,3,train
TESB-1234,Make sure tESB Consumer Component are working in TOS," as a talend job developer i would like to use tesb consumer component in my jobs with tos so that my jobs would reuse other (web) services.   as a talend enterprise job developer i would like to use tesbconsumer component in my jobs with tis using tis metadata repository, so that i could reuse same metadata in multiple jobs.  ",2,train
TESB-1235,GWT knowhow acquisition,we are going to use gwt + ext gwt for talend web guis,3,train
TESB-1276,"Getting Started Guide references STS documentation, but it's not included in the package","the getting started guide (p. 29) refers to  a ""cxf sts server installation and configuration manual"" for instructions on how to setup an sts, but this document is not included in the package.    either     a) include the documentaion in the package or   b) insert the steps required to get the sts set up and running into the getting started guide (preferable).    ",1,train
TESB-1303,Shell scripts to run service locator / zookeeper are not executable under Linux / Mac OS X,the shell scripts to run the service locator (aka zookeeper) that can be found under zookeeper/bin are not execuatble. make them executable for all.,1,train
TESB-1305,"In the 'add-ons' directory,  'Locator' and 'Monitoring' should have a lower case first letter.",all othe directories are in lower case. to avoid confusion also these two directories should follow the convention.     hint: don't forget to also update the naming inscripts referencing the directories.  ,1,train
TESB-1306,Rent a Car related directories are intermingled with the other examples,at the moment it is not clear which directories under examples belong to the rent a car demo and which are examples of their own. also at temoment it is not possible to build all examples with one maven command.    create under examples a directory rentacar directory and move all directories related to the rent a car demo und the new directory. create a maven pom file in examples/rentacar that builds the different tutorials. update the getting started guide accordingly.  change examples/pom.xml to build all examples including rent a car.,2,train
TESB-1311,The STS based Rent a Car Tutorial does not work if running Karaf container is located next to examples directory,crmservice has the wsdllocation '../examples/tesb/crmservice/common/src/main/resources/model/crmservice sts.wsd'. if examples directory of package is not sibling of runtime container the demo breaks. for the actual stacktrace see attachment.,1,train
TESB-1312,Builds for examples/sam and examples/locator fail because TESB jars missing in maven central,"maven when building the examples/sam and examples/locator assumes the tesb jars samagent4.0.jar, samcommon4.0.jar, and locator 4.0.jar in the maven repository. if you do not build the whole tesb project from scratch you normally don't have them in your maven repository.",2,train
TESB-1323,compile of the samples with maven is failed,compile of the samples with maven is failed.  just go to the talendesb4.0\examples\ and execute: mvn clean install  in result:  ...  [info] soap/jms transport specification example service .. failure [27.682s]  ...  [error] failed to execute goal on project jmsspecserver: could not resolve dep  endencies for project com.talend.sf.examples.jaxwsjmsspec:jmsspecserver:bund  le:1.0: could not find artifact org.apache.cxf:cxfrttransportsjms:jar:2.4.0s  napshot > [help 1]  [error]  ...  and build is failed.    build log in attach      p.s. the same error with   mvn clean install psnapshots,1,train
TESB-1332,Getting Started Guide is missing information how to see sam events in database,"chapter 8.5 in the getting started guide claims to describe how to see the sam events in the database, but important information is missing.  information missing:   jdbc url of the event database   user name and password.    short overview what the contents of the table is (or at least a reference)",1,train
TESB-1333,"Getting Started Guide is missing description of configuration changes to be done for locator, sam, and sts  examples.","the  getting started guide describes how to build the different examples, but does not describe what the configuration steps are a user would need to do manually to get the features enabled.  the guide should at least describe the necessary changes needed in the spring configurations to enable the different features.  ",1,train
TESB-1334,"In the STS based tutorial not only the CRMService should be secured, but also the ReservationService",extend the demo to also secure the requests to the reservationservice likr for the crmservice.,1,train
TESB-1335,Encryption in the STS based Rent a Car demo makes the scenario more complex than necessary.,nan,1,train
TESB-1336,Locator example is missing a README file,nan,1,train
TESB-1337,Dependent tesb-locator-client feature is not installed when tesb-services-locator feature is installed.,"when running the demo described in chapter 7 ""enabling the service locator for the rent a car demo"" of the getting started guide.  the step ""features:install tesbracserviceslocator1"" leads to the following error:  error executing command: could not start bundle mvn:org.talend.esb.examples/crmserviceserviceendpointlocator1/4.0 in feature(s) tesbracserviceslocator14.0: the bundle ""crmserviceserviceendpointlocator1_4.0.0 [162]"" could not be resolved. reason: missing constraint: importpackage: org.talend.esb.locator; version=""0.0.0""  when explicitly installing feature ""tesblocatorclient"" before, executing the step is successful.  this only happens if one of other demos was run before on the same container.    expectations is that even if the container was manipulated before the demo steps should work as described in the guide.  ",3,train
TESB-1338,Enable the ESB_Runtime build to exclusevly use Nexus repository for build.,nan,3,train
TESB-1339,Recheck NOTICE file ,make sure that the notice is uptodate.  ,1,train
TESB-1440,Provide code quality checks and reports in build," integrate checkstyle plugin for the build, generate a report and also do violation check. at the moment do not fail if there are violations. use the cxf set of checkstyle rules.   integrate pmd plugin for the build, generate a report and also do violation check. at the moment do not fail if there are violations. use the cxf set of pmd rules.   generate a unit test coverage report.   prepare the build to be able to fail on checkstyle and pmd rule violations",2,train
TESB-1441,Enable Hyperic to monitor CXF," provide plugin that allows to monitor cxf services that run in a tomcat container or in a talend esb container (equinox / karaf).   all properties provided by cxf should be available   autodiscovery of cxf services by hyperic agent should be possible   document how to enable cxf for management, how to deploy and configure the hyperic plugin to the hyperic agents and server. describe what has to be configured in tomcat / osgi container. if documentation is already available else where reference is also fine.",5,train
TESB-1442,Enable Hyperic to monitor Camel," provide plugin that allows to monitor camel routes that run in a tomcat container or in a talend esb container (equinox / karaf).   all properties provided by camel should be available   autodiscovery of camel routes by hyperic agent should be possible   document how to enable camel for management, how to deploy and configure the hyperic plugin to the hyperic agents and server. describe what has to be configured in tomcat / osgi container. if documentation is already available else where reference is also fine.",5,train
TESB-1443,Make Sam server executable in ESB container (OSGi),at the moment the sam server can only run in a tomcat container. make it running in the talend esb container.    reuse if possible the war file we already generate and use pax web to integrate into osgi.,3,train
TESB-1444,In OSGi make sam components configurable by the Config  Admin service,at the moment sam agent and sam server are configured by property files that have to be somewhere on the class path. in osgi the better way is to use the config admin service which also allwos to dynamically change the properties. the sam components should be extended to take advantage of the config admin service in case they are running within osgi and to go the traditional way when they are running in tomcat or standalone. make sure the properties can be changed dynamically    also adapt the rent a car so that the properties are actually taken by the config admin service. the impl of the service we use in our conatiner expects the properties to be in $/etc,3,train
TESB-1446,Enable Service Locator for Rest based services.,"like for the soap services it should be possible for rest based services to register at locator and for clients to lookup services.  feature already implemented for 4.2, but does not work because of missing fnctionality in cxf. with latest version evrything should work now.     verify feature really works   add a sample for locator enbaled rest service   add documentation in runtime configuration guide.    see conversation in mailing list for more details: http:/groups.google.com/group/talendai engineering/browse_thread/thread/28f56bb86d2f6d4/ad7221e2fc64e1a2?lnk=gst&q=rest#ad7221e2fc64e1a2",3,train
TESB-1447,Issues with the TESB Getting Started Guide,find attached a review of the getting started guide. evaluate the review comments and fix the guide where appropiated.,1,train
TESB-1452,Improve Component documentation with new tXMLMap,nan,1,train
TESB-1453,Prepare build and development environment for TAC Development,nan,3,train
TESB-1454,"Design, prototype and review SAM UI",nan,3,train
TESB-1459,Rebrand TOS to Talend Service Builder,nan,2,train
TESB-1460,WSDL-driven provider component configuration,nan,5,train
TESB-1461,Service Locator support for tESBProvider/tESBConsumer components,nan,2,train
TESB-1462,Service Activity Monitoring support for tESBProvider/tESBConsumer components,nan,2,train
