issuekey,title,description,storypoint,split_mark
DM-75,Modify format of version numbers,"the versions autogenerated by the new eupsbuildbot look like this:   ========== $ eups list .... pipetasks            7.3.2.05g455c355d0f070b2c1b35  b61 pyfits                3.1.29ef17db9b7  b61 b60 python                0.0.1             b61 b60 scisql                0.32b5a2f1b52    b61 b60 scons                 2.1.02b5a2f1b52  b61 b60 sconsutils            6.2.0.011gf38997df3e759c3944a1         b61 sconsutils            6.2.0.019g755151c0a5759c3944a1         b60 shapelet              7.3.1.01g9331ee763c0c72f294dd  b61 shapelet              7.3.1.01g9331ee763ce56ee84a68  b60 skymap                7.3.1.01g64b750c066db36490146  b60 skymap                7.3.1.01ga6cd540cd3493a438aa2  b61 skypix                6.1.0.01g1157bf09ae65137c93cd  b61 skypix                6.1.0.01_gea335924636039c04989  b60 .... ==========   where the part before the plus sign is the output of git describe (slightly mangled), and the part after is the sha1 of the sorted namessha1s of the dependencies.  while this has the benefit that any two causally disconnected buildbots with the same inputs will build the same versions, many people have complained that they're plain ugly.  so here's an alternative proposal:   if a tag exist on a commit, use / as the version.  if there's no tag, use branchnamegsha1abbrev, where any illegal characters in branchname get turned into dots  if the package has dependencies, and a build of this package with different dependencies already exists, append a n to the end. keep the mapping of n > (dependency name, sha1s) in a special git repository. given the source code and this git repo, two causally disconnected buildbots will again generate the same set of versions.  example versions:  7.10.2.1  7.10.2.15  mastergdeadbeef  feature.dm1234gdeadbeef  feature.dm1234gdeadbeef3 ",1,train
DM-78,Save a git-branch when a forced push is detected,"create a gitolite hook that will save a branch when a forced push is detected.  e.g., if we have a ticket: 'tickets/dmaaaa' and someone rebases it and pushes  with 'force' before applying the update  then the hook will branch off the old state into (say):  backups/tickets/dm aaaa/nnnn where nnnn is a monotonically increasing number (per branch).",1,train
DM-83,from __future__ import division breaks division of Extent*,"if one does: from future import division the division operator on extent types raises an exception.  how to repeat: i've tried this with v73 and master:  from future_ import division import lsst.afw.geom as afwgeom npt = afwgeom.extent2i(10,10)/2  an exception is raised.  removing the first line succeeds as expected.",4,train
DM-85,Measurement - Aperture Corrections,"the current implementation of aperture corrections in measalgorithms' correctfluxes class is broken, and should not be replicated in measbase:   it only works when the psf model is correct   it doesn't work when the aperture to correct to is larger than the psf model image size    it doesn't propagate the uncertainty in the aperture correction  we probably need to do this by estimating the aperture correction and its errors on single frames, using the psf stars (not the psf models), then attaching that information to the psf object to be retrieved and coadded by coaddpsf.  jk: in pmcs this would be 10% bosch j 50% krughoff s and 40% owen r breakdown: jbosch 10%; krughoff 50%; rowen 40%",47,train
DM-90,Publish Winter 2014 binaries,nan,3,train
DM-92,tests/testPsfDetermination.py has a broken test,"in meas_algorithms tests/testpsfdetermination.py has a test testrejectblends which does not operate as expected. when it calls pcapsfdeterminer it results in no usable psf candidates before blends are rejected. formerly this resulted in a numpy array named ""sizes"" containing one uninitialized value, which might raise an unexpected exception or raise the desired exception, depending on whether that value was negative or positive.    on tickets/dm 3117 i pushed a fix for the bug that caused the invalid ""sizes"" array, but the unit test is now reliably broken because no viable psf candidates raises the wrong exception and does not test blend rejection in any case. so on this same ticket i have commented out the bad test for now.",2,train
DM-94,Configure transition screens for DM agile workflow,"whenever an issue is transitioned on jira agile board to 'ready for review', a screen should pop up to ask for a reviewer.  whenever it's moved out of that state, another screen should ask for a new assignee.",1,train
DM-95,Make lsst-build reuse buildIDs if nothing's changed,"all built packages are eups tagged with build ids (the bnnn eups tags). without this change, new eups tags are declared even when nothing changed since the previous build (and eups' tags code doesn't scale well at this time).  this will be implemented by comparing the newly built manifest against ones stored in versiondb, and reusing the build ids if a matching one is found.",1,train
DM-96,Write unit tests for lsst-build,"unit tests need to be written for lsst build; they should've been written together with the code, but due to winter'14 release fire drill they had to be postponed.",10,train
DM-98,clean up isr utility code,there is some commented code in isr.py.  this should be removed or updated so that it works.,2,train
DM-148,Improve naming of getters in AmpInfoTable,"the names of the methods to get values from a record on ampinfocatalog are potentially confusing.    this is because the convention is to call the getters get[attributename].  we could change the method names in the ampinfocatalog, or add methods in the swig wrapper.",1,train
DM-177,"Box2I(bbox.getMin(), bbox.getMax()) fails for an empty bbox","empty box2i cannot be round tripped:  from lsst.afw.geom import box2i b1 = box2i() b2 = box2i(b1.getmin(), b1.getmax()) assert b2.isempty()   it is confusing and surprising that this round tripping fails.  it is also a trap for the unwary because saving min and max is the logical way to store boxes in afw tables. records can contain points but not extents and so it saves casting back and forth and simplifies and clarifies the code to save max instead of extent. thus that is the path most users will take, and the problem can be a time bomb: it could be quite some time before somebody tries to store an empty box and finds that it does not get retrieved correctly.",1,train
DM-195,log4cxx-based logging prototype - v2 ,"this is continuation of dmtf1657016. initial work (v1) was done in branch u/bchick/protolog. v2 will include comments sent by kt and issues discussed at the qserv meeting march 13   free functions vs. a log object need to be discussed more.  in particular, when metadata key/value pairs need to be attached, an object might make more sense.  avoiding the getlogger() call when no logging is needed (due to threshold) can be significant.    it's a security breach to use vsprintf() with any userprovided arguments.  use vsnprintf() instead so that you can check for overflow. (or use stringstream or boost::format.)    in my prototype, i used a combination of a set of static log4cxx::levelptr variables with isenabledfor(level) and a set of cpp macros to avoid the switch.    the return value from getlogger() shouldn't need to be cast.      play with hierarchical names   don't execute code for formatting if debug level is off   use shorter threadid   experiment with defining special python handler, intercept and redirect     to our log4cxx based logging  ",15,train
DM-197,Replace PositionFunctor with some flavor of XYTransform,"afw has a special functor positionfunctor that acts like an xytransform. unless positionfunctor does not need to be invertible, it makes sense to merge these, likely by replacing positionfunctor with the transform from afw::image::xytransformfromwcspair (as suggested by jim bosch on trac ticket #2214).",1,train
DM-198,"Rework JOIN support, including Ref*Match tables",add support to the ref match tables. the relevant code in qserv core (supporting joins) has already been written. this task is related to dmtf164020,16,train
DM-199,Develop new master-worker result system ,"reimplement how results are returned from worker to the czar. currently it relies on mysqldump, which is fairly inefficient. this is related to dmtf1650045",20,train
DM-201,Qserv: unit testing (controller module) ,"design and build toy prototype of a test framework for testing controller module. this might require a mock framework, as we want to be able to test things in isolation, without testing everything around the controller module at the same time. this is related to dmtf1657020.",10,train
DM-202,Qserv: unit testing (query execution) ,"design and build toy prototype of a test framework for testing query execution module. this might require a mock framework, as we want to be able to test things in isolation, without testing everything around the query execution module at the same time. this is related to dmtf1657021.",8,train
DM-203,Prepare for setting up new cluster at IN2P3 for continuous integration/testing,"once the hardware is available, setup the environment where we could easily run integration testing of different qserv releases, including testing/comparing performance.  integrate changes implemented in dm1078  add install script that exposes individual steps and allows modifications to the config file: newinstall, qservconfigure prepare, then edit config file (or copy from somewhere), qserv configure",4,train
DM-207,Migrate Qserv czar code to the new logging system,this includes switching qserv to the new logging. finetuning (what messages are printed deciding on error level) is covered in dm685.,10,train
DM-208,catch exceptions from CSS,nan,1,train
DM-210,S15 Data ingest,"rework existing scripts used to load data into plain mysql. this involves mostly simplifying it, and pushing some functionality like converting types outside of the loading scripts.   jk: refer to loading spreadsheet for pmcs assignments",10,train
DM-211,Revise design for Qserv front-end rearchitect ,"revisit the architecture. this includes proxy, down to xrootd client (mysqld, python, zookeeper). capture all findings in new stories, add these stories to dm 1707",10,train
DM-212,Migrate away from using env variables in Qserv,qserv is currently relying on many env variables. we should migrated away from that to the extend possible.,10,train
DM-213,Setup multi-node testbed,"it'd be useful to test qserv using winter2014 or summer2014 data set on a multi node cluster, just to exercise all pieces of the software and double check we are not missing anything.",5,train
DM-214,W15 C++ geometry,"port the geometry related code used by qserv (it is currently written in python) to c, and switch qserv to the c based version.  jk: refer to loading spreadsheet for pmcs assignments",47,train
DM-215,Implement C++ geometry primitives for Qserv,nan,10,train
DM-216,Switch Qserv to C++ geometry primitives,nan,10,train
DM-218,Experiment with no-subchunking based approach,nan,10,train
DM-219,Qserv worker scheduler – code cleanup,"the qserv worker scheduler code is a bit ugly.  the actual composable scheduler classes (fifoscheduler, scanscheduler, groupscheduler, blendscheduler) might be pretty clean, but the interactions with the rest (wdb, wcontrol) may be harder to understand.  there should be a small amount of low hanging fruit of code to clean up, but to make things more sensible and understandable may require some new abstractions and shuffling of logic to new/different classes.  since this issue was opened, some refactoring work has been done as part of the new xrdssi port, so the organization may be somewhat cleaner now. still, it's worth it to take a fresh look to evaluate the design/interactions to see how much can/should be reorganized.",6,train
DM-221,Implement new (async) XrootD client,"(oops, earlier description was meant for dm878. sorry for the confusion. danielw) (i also made a mess with the assignees. i'm sorry.  danielw)",30,train
DM-222,Reference Test Server using new XRootD,nan,5,train
DM-224,Switch to MariaDB,we should switch qserv to the mariadb foundation based mysql.,3,train
DM-228,Setup dev test environment,"setup whole qserv environment, including installing data set, and validate it by running some simple queries. suggest changes/improvements as appropriate.",8,train
DM-231,Refurbish existing configuration ,refurbish existing configuration scripts to make them work with the new packaging/build system.,10,train
DM-240,meas_base plugins for CModel magnitudes,"create measbase plugins for singleframe and forced measurement that uses the modelfitting primitives in measmultifit to implement sdssstyle cmodel magnitudes, in which we fit an exp and dev model separately and then fit the linear combination with ellipse parameters held fixed.  an oldstyle plugin has already been implemented on the hsc fork, and should be used as a guide; this issue involves adapting that implementation to measbase and potentially cleaning it up a bit.  note that the hsc implementation cannot be transferred directly to the lsst side because the measalgorithms apis are slightly different on the two forks.",6,train
DM-241,refactor forced tasks into two tasks,"after looking at it a bit more, i think we should refactor the current meas_base forced photometry task to separate the cmdlinetask from the measurement task.  this will allow the forced measurement task to share a common base class with singleframemeasurementtask (allowing us to move the callplugin free functions into that base class), and give us better parallels with existing tasks:   procesimageforcedtask (my proposed name for the base commandline task) will be more similar to processimagetask.  we'll also have processforcedccdtask and processforcedcoaddtask.    forcedmeasurementtask will be more similar to singleframemeasurementtask.  in short, i think this will both clean up the ugliness in callplugin and make the whole hierarchy easier for newcomers to understand.",6,train
DM-242,switch from '.' to '_' in afw::table fields,"we've been mapping '.' to '' in afw::table i/o, which unnecessarily complicates lots of things.  we'd like to switch to using '' in the field names themselves, which requires ending this mapping in i/o, but we need to be backwards compatible.  so we'll add a version to the fits headers, and continue the mapping if the version is not present or is less than some value.  until we do this, the new field names being used in meas_base won't round trip.",3,train
DM-245,Implement HSC camera in new camera framework,"the hsc camera needs to be put in the new camera geometry.  i will implement is like we did lsstsim and sdss.  that is i will generate a repository with the camera config and ampinfo fits files that can be unpersisted by the butler.  these changes should only require modifying obs_subaru.  my plan is to just use the policy file to populate the new geometry, but if there is more up to date information, i'll happily use that.",10,train
DM-246,Investigate compensation for Dcr,"this is a continuation of the w14 image differencing work.  we have characterized the negative effects of dcr on difference images, and now need to start working on compensation for these effects.  this work will also touch on the wcs and psf classes, which are probable consumers of this information.  scope includes designing and implementing a class to describe the astrometric effects of dcr, with consideration as to the other classes (psf, wcs) and tasks (imagedifferencingtask) that may use it",60,train
DM-247,Design of Dcr Class,"describes the design process for implementation of a class to model the effects of dcr.  includes design itself, and the design review process.",20,train
DM-248,Implementation of Dcr Class,"core implementation of the class that represents the effects of dcr.  this only includes the initial implementation.  we should realistically expect that this class will evolve as it encounters more use cases, no matter how thorough the design process is.  ",20,train
DM-259,Test and migrate to swig 3.0," original message  subject: [lsstdata] swig 3.0 is out (with c11 support) date: mon, 17 mar 2014 08:26:05 0400 from: robert lupton the good / to: lsst data /  i tried a prerelease on os/x 10.7.5 and it failed some tests, but i haven't tried this version.  i had some discussion about this with william, but haven't had time to follow through.         r   > date: sun, 16 mar 2014 22:44:42 0000 > from: william s fulton / >  >  announce: swig 3.0.0 (16 mar 2014)  >  > http:/ >  > we're pleased to announce swig3.0.0, the latest swig release. >  > what is swig? > ============= >  > swig is a software development tool that reads c/c header files and > generates the wrapper code needed to make c and c code accessible > from other programming languages including perl, python, tcl, ruby, > php, c#, go, java, lua, scheme (guile, mzscheme, chicken), d, ocaml, > pike, modula3, octave, r, common lisp (clisp, allegro cl, cffi, uffi). > swig can also export its parse tree in the form of xml and lisp > sexpressions.  major applications of swig include generation of > scripting language extension modules, rapid prototyping, testing, > and user interface development for large c/c systems. >  > availability > ============ > the release is available for download on sourceforge at >  >      http:/prdownloads.sourceforge.net/swig/swig3.0.0.tar.gz >  > a windows version is also available at >  >      http:/prdownloads.sourceforge.net/swig/swigwin3.0.0.zip >  > please report problems with this release to the swigdevel mailing list, > details at http:/ >  > release notes > ============= > swig3.0.0 summary: >  this is a major new release focusing primarily on c improvements. >  c+11 support added. please see documentation for details of supported >   features: http:/ >  nested class support added. this has been taken full advantage of in >   java and c#. other languages can use the nested classes, but require >   further work for a more natural integration into the target language. >   we urge folk knowledgeable in the other target languages to step >   forward and help with this effort. >  lua: improved metatables and support for %nspace. >  go 1.3 support added. >  python import improvements including relative imports. >  python 3.3 support completed. >  perl director support added. >  c# .net 2 support is now the minimum. generated using statements are >   replaced by fully qualified names. >  bug fixes and improvements to the following languages: >   c#, go, guile, java, lua, perl, php, python, octave, r, ruby, tcl >  various other bug fixes and improvements affecting all languages. >  note that this release contains some backwards incompatible changes >   in some languages. >  full detailed release notes are in the changes file. ",2,train
DM-260,Board workflow modifications,"on dm software development board, i propose we:   change ""ready to merge"" to ""review complete"". per kt:   that's what i thought ""review complete"" would be  most of the work is done, but some fixups are needed before merging, and a rereview is not necessary.     remove ""ready for review"". instead, the developer should just drag the issue to ""in review"" and assign it to a reviewer. if/when we reinstate the ""review master"", we may reintroduce ""ready for review""",1,train
DM-271,Setup the new Buildbot CI system,"setup the buildbot 0.8.8 testbed for the dm environment.  this includes: (1) setting up slaves on the set of common os on which the dm stack runs; (2) creating a new continuous integration slave using the new eupspkgbased build and distribution support,  definition of done:  every git change of master should trigger a build of master  if a build failed, an email will be sent to lsstdata (if the build succeeds, nothing happens)  failures due to internal buildbot issues (e.g., config problems, transient system availability issues, timeouts, etc.) should go to the buildbot owner.  allow usertriggered builds via web page (with specified refs to be built), with a common user (until we get lsstc ldap directory hooked up). it's understood that locking may not be fully implemented/fleshed out in this story.   it should be possible for a user on lsst dev to easily setup the stack for either a failed or a successful build. ",100,train
DM-272,Move TCT-relevant  twiki documentation to Confluence,"congregate all the trac tct relevant documents (standards, policies, guidelines, meeting history) onto confluence.",2,train
DM-273,Develop and then create the organizational structure for DM Confluence space,"before we start populating the dm confluence space with active pages, we should define an overall organizational structure/taxonomy.",1,train
DM-274,Adding support for numpy scalar array types as arguments to SWIG wrapped methods,"building against the anaconda on lsstdev causes construction of point2i (and other point types) with numpy dtypes to fail with the standard exception:  notimplementederror: wrong number or type of arguments for overloaded function  i did not know that was not allowed.  if i am doing it others are as well.  i think this should be addressed in some way before w14 release.  how to repeat on lsstdev:  setenv eupsdir lsstsw/stack/ source lsstsw/eups/bin/setups.csh setup afw setup anaconda echo ""import lsst.afw.geom as ag\nimport numpy\nprint ag.point2i(5,5)\nval = numpy.int64(5)\nprint ag.point2i(val,val)"" > test.py python test.py   using the old 73 stack you can do a similar test:  source /lsst/dc3/stacks/default/loadlsst.csh setup  t v7_3 afw echo ""import lsst.afw.geom as ag\nimport numpy\nprint ag.point2i(5,5)\nval = numpy.int64(5)\nprint ag.point2i(val,val)"" > test.py python test.py ",3,train
DM-278,Improve handling errors occuring in AsyncQueryManager,"asyncquerymanager is initialized based on configuration file, if the configuration is invalid, an exception should be thrown (eg in _readconfig()) and gracefully handled upstream.",1,train
DM-280,clean up multiple aperture photometry code,"i've been doing some minor work on the hscside apertureflux algorithm, and i wanted to record some concerns here (from both me and rhl) that should be addressed in the new meas_base version:   we should consider merging apertureflux and ellipticalapertureflux into the same algorithm (with a config field to choose whether to use elliptical apertures).  we could still register it twice, with a different default config value, and this should eliminate a lot of code duplication.  we could also consider having them inherit from a common base class (instead of having ellipticalapertureflux inherit from apertureflux, as is done now).   we should test that the threshold at which we switch from sinc to naive apertures is obeyed exactly.   we should create a flag for the failure mode in which an aperture cannot be measured because we go off the edge of the image, and test that it appears at the right point.  if possible, we should set this flag and measure what area we can within that aperture, instead of just bailing out.   (somewhat offtopic) we should consider having utility functions on sourceslotconfig to set all slots to none for use in unit tests.",5,train
DM-289,More helpful location information for errors in duplicator/partitioner input,"currently, if the qserv duplicator or partitioner encounters erroneous input (such as a formatting error, or missing columns), the error message it outputs does not include a mapping back to the location of the error, making it very hard/annoying indeed to fix that erroneous input.  fabrice would (quite reasonably) like to see a filename and line number in the error message.  unfortunately, producing a line number is complicated by the following facts:   multiple threads may be reading subsections of the same input file in parallel   subsections are not guaranteed to be read in order    lines can have varying length  in other words, the code reading/parsing the input has no idea which line it is working on, and making that information available would involve either deferring error reports or extra synchronization (performance loss).  what we can easily (and should) do is to arrange for processing code to know the file and byte offset of the input text being processed; error messages should include both pieces of information.",2,train
DM-290,Eliminate dependence of query analysis on parser and antlr,"i would like to write and compile query analyzer code completely independently of the parser and antlr (transitively). this doesn't seem to work right now. this is not currently possible.  this might take any where from a day to a week. (i'm not sure if we can finish anything in half a day, if you include the testing, review, feedback, and revision process, but perhaps unit testing will make that faster).  updates to follow after the scope is estimated.  dependencies to be broken: query > parser, antlr (due to predicate depending on antlr nodes) qana > parser, antlr ",8,train
DM-291,Investigate new XrdSsi interface,nan,10,train
DM-295,xrootd initialization should abort if mysql connection fails,"currently xrootd will happily start even if it can't connect to mysql, it will only print a message:   configration invalid: unable to connect to mysql with config:   this can be easily overlooked, plus, it is a fatal error and xrootd initialization should be aborted.  while working on this, i propose to also improve validatemysql(). at the moment it connects to mysql and database in one call. if connection is fine, but the database does not exist, it will fail without telling user why it failed. this can be confusing. it'd better to connect to mysql without connecting to database, then do ""select_db"", and if that fails, inform the user that the database does not exist.  (transferred from trac ticket 3165)",1,train
DM-296,fix namespaces in all Qserv core modules,"this was suggested by the code review for ticket 1945 (https:/dev.lsstcorp.org/trac/wiki/sat/codereviews/1945), pasted below:  common/src/ :  while it's not required by the coding standards, i'm a big proponent of using namespace scopes in .cc files, which usually save you from needing namespace aliases and will certainly save you from having prefix every declaration with qserv::.  at some point i'd recommend changing the header file extension from .hh to .h to match the rest of the lsst dm code, unless it's a big backwards compatibility issue.  (transferred from trac ticket 2528)",5,train
DM-297,Qserv should check for loaded spatial UDFs,"qserv should have a way of checking for the existence of spatial udfs loaded in the worker mysql instances.  obviously, the worker must perform the physical check. however, the worker has no knowledge that spatial udfs even exist, since the master is responsible for translating spatial spec into udf call.  at the moment, the preferred way of checking would be some sort of administrative command that runs on all nodes. an alternative would be some sanity check that is run on a worker before an admin starts a worker. or the master could devise a mysql query to check for things and dispatch to all chunks (although this would not get full coverage when replica exist, while being redundant while workers host more than 1 chunk).  (transferred from trac ticket 1959)",2,train
DM-298,restarting mysqld breaks qserv,"restaring mysqld results in unusable qserv (even if the restart happens when qserv is completely idle). the error message is:  error 2013 (hy000): lost connection to mysql server during query this happens most likely because qserv caches the connection, which becomes invalid when server is restarted. i am guessing the same will happen when there is a long period of inactivity (the connection times out).  (transferred from trac 2853)",1,train
DM-300,Centralize hardcoded constants,"some values in qserv need to become constant(e.g. chunkid column names, dirs, filenames). some of these are configurable, others are hardcoded in nonobvious places in the code. when multiple places need this value, they really need to agree, and unfortunately, qserv doesn't have a wellknown place for these constants yet.  any (constant) value that is needed by different parts of the code needs to be managed in a way that is reasonably obvious to unfamiliar programmers.  list of values:  chunkid, subchunkid column names (master...indexing.py, app.py)  environment variable names   + others. this should actually be fairly simple to implement, once the right (?) design is conceived and worked out.  (transferred from trac ticket #2405)",6,train
DM-309,Jira for Qserv,"jira setup for qserv, includes things like adding new tasks, transferring tasks from trac, epic/story/task division, assigning story points, setting scrum board, just learning things and more...",8,train
DM-312,Come up with a standard to handle C++ Exceptions in Qserv (and the rest of DM?),"currently css is using one class and relies on different error codes to differentiate between different type of exceptions, while other parts of qserv core define an exception for each different error. it'd be good to standardize and use the same approach. ",4,train
DM-313,cleanup includes in Qserv core modules,"includes need cleanup: group into standard lib, boots and local, sort as appropriate etc. also, unify forward declarations.",2,train
DM-318,CSS - surviving mysql and zookeeper glitches,css should gracefully recover from failures such as lost connection to mysqld or zookeeper. it is not clear if it would survive such glitches right now  this needs to be tested and the code improved as necessary.,4,train
DM-319,Create a board (virtual or otherwise) with pictures and names of everyone in DM,i tried compiling a list of everyone who works or has worked on the dm code  it was nearly impossible. we should have a (public) list both of current staff and our alumni (and where they are now).,1,train
DM-321,Re-think thread.cc and dispatcher.cc python interface,the mess of thread.cc and dispatcher.cc need to be rethought and redesigned so that the interface is smaller and more obvious.  ,2,train
DM-322,Trim python importing by czar in app.py,"clean up the way modules are imported in qserv master, use relative import when appropriate instead of lsst.qserv.master./   (migrated from trac #2369)",2,train
DM-326,"Libraries being built in lib64 on OpenSUSE, when EUPS tables assume lib","a report from darko jevremovic /:  hi mario,  i managed to build stack v8 on opensuse13.1  there were standard problems with lib/lib64  namely system builds libraries in $prefix/lib64 and some programs are hard wired for $prefix/lib  if you could  change the last line of  mysqlclient5.1.65+3/ups/eupspkg.cfg.sh  from  (cd $prefix/lib && ln s mysql/ . )  to  ( cd $prefix && if [ ! f ""lib"" ] ; then  ln sf lib64 lib; fi &&cd $prefix/lib && ln s mysql/ . )  or something along that line (am not sure whether the syntax would  work).  also if you could add  in the same manner to ups/eupspkg.cfg.sh  ( cd $prefix && if [ ! f ""lib"" ] ; then  ln sf lib64 lib; fi)  for the following packages:  minuit2 gsl cfitsio wcslib  ",1,train
DM-327,Take RAM into account when computing NCORES to use in installs,"darko jevremovic reported he's had to switch off hyperthreading and manually override ncores, makeflags and sconflags because his 8core machine had too little ram to build afw with j 8.  to fix this, eupspkg default build routines should take ram into account when computing the level of build parallelism.  in the meantime, we should document the workaround (contact darko@aob.rs).",1,train
DM-330,Local lsst-build invocations should use a different build number prefix,"buildbotinvoked lsstbuild installs packages in the stack with ""b#"" tags.  these are propagated to the distribution server by eups distrib create.  local stacks maintained with lsst build should use different tags so that they don't conflict with these distributed tags.",1,train
DM-331,S14 Enhancements in Qserv installation procedure,nan,15,train
DM-334,Cut Qserv release,"it'd be very useful to have fully functioning qserv release with the latest set of changes (build, packaging, css, daniel's fixes etc) during the hackathon week.",2,train
DM-335,Migrate std::lists to std::vectors,"suggested by andy when reviewing dm296, discussed at qserv mtg 3/27.  std::list  > std::vector   why? default now is vector, iterating over vector is much more efficient than over list   revisit on case by case bases, do not blindly replace    preferred solution: typedef, and name it in a way that conveys the intent (e.g., might call it a ""container""), underneath use vector",8,train
DM-336,improve code that initializes shared_ptrs ,"reported by andy when reviewing dm296. discussed at qserv mtg 3/27.   boost::sharedptr =(new t())""  > boost::makeshared()",4,train
DM-337,removed dead code in stringUtil.h,remove obsolete strtodoublefunc (and more) in util/stringutil.h.,1,train
DM-339,Make it easy to build and release point releases,nan,4,train
DM-342,Establish github mirror of LSST repositories,nan,4,train
DM-343,Transition to Stash,nan,10,train
DM-345,Enable gravatars,could you enable gravatars for all our atlassian products (at least jira  agile; confluence)  https:/confluence.atlassian.com/display/aod/configuringgravatar+support,1,train
DM-354,Add cameraGeom overview to Doxygen documentation,the camerageom package needs an overview page (part of afw's main.dox) as part of the doxygen documentation. i think it's up to simon or me to add this.,2,train
DM-355,Install and tag multiple Qserv versions on the same distserver,done in dm 366,1,train
DM-359,Simplify Co-add example in Software User Guide,"the current example in the lsst software user guide for coaddition reflects the processes necessary to perform a dr production. while thorough, it only really works on the lsst cluster. the example should be simplified to work on a smaller subset of data, and on singleuser machines.  definition of done:  following the documentation, it will be possible for users to identify the sdss data they need (the subset of files)  there will be instructions on how to download the necessary files to their local machine  there will be instructions on how to build the necessary repositories  there will be instructions on how to run the co add+forced photometry tasks.    any issues requiring access rights to lsst machines or databases will be identified and issues created for later.",8,train
DM-365,Integration tests dataset should be packaged in eupspkg,"a qservintegrationtests package should be created :  it would allow to manage easily, in ups/qserv.table, tests version for a given qserv version.  it would allow to install qserv dependencies related to testing, like partition (and other data ingest code which may arrive.",3,train
DM-366,Refactor install/distribution procedures using lsst-sw," here's andy salnikov remark, during #3100 review : https:/dev.lsstcorp.org/trac/ticket/3100#comment:18",5,train
DM-367,CSS performance optimizations (avoiding redundant checks),"facade.cc: it seems worthwhile to think about how to tweak the implementation to reduce redundant calls. e.g., getchunkedtables() calls _cssi>exists() for the database for each contained table. it also calls exists() for each table, which it just retrieved. in reality, it only needs to call exists() once, for the db. so we are doing 13t reads rather than 1t.  (this came up in the review of dm56, the review comments are captured in dm 225) ",8,train
