issuekey,title,description,storypoint,split_mark
MULE-6468,Messages generated from http-messages.properties should be escaped when returned to the client as http response,"currently if you send the the following http request:      get /unionstation/ens/form http/1.1   accept: /   acceptlanguage: enus   uacpu: x86   useragent: mozilla/4.0 (compatible; msie 7.0; windows nt 5.1; sv1; .net clr 1.1.4322)   host: stagingunionstation.optuminsight.com   authorization: /alert(88585)/   pragma: nocache   referer: https:/stagingunionstation.optuminsight.com:443/unionstation/ens/form   xscanmemo: category=""audit""; function=""createstaterequestfromattackdefinition"";   sid=""cf1b85d9856fc7300be04e08ae969344""; psid=""1d12ad7b110413debb8e6634539f76cf"";   sessiontype=""auditattack""; crawltype=""none""; attacktype=""headerparammanipulation""; originatingengineid=""1354e211   9d7d4cc180e64de3fd128002""; attacksequence=""3""; attackparamdesc=""authorization""; attackparamindex=""6"";   attackparamsubindex=""0""; checkid=""(null)""; engine=""crosssitescripting""; retry=""false"";   smartmode=""nonserverspecificonly""; attackstring=""%3cscript%3ealert(88585)%3c%2fscript%3e"";   attackstringprops=""attack"";   connection: keepalive   cookie: customcookie=webinspect76158zx7b636566555940d48015fd4b8fb9c0f6y76af   unitedhealth group 5report date: 9/28/2012 vulnerability (legacy)       you will receive the following response:      http/1.1 403 forbidden   date: thu, 27 sep 2012 07:55:26 gmt   server: mule core/3.3.0   http.status: 403   xmule_encoding: utf8   wwwauthenticate: basic realm=""x12files""   contenttype: text/plain; charset=utf8   contentlength: 116   connection: close   http basic filter doesnt know how to handle header /alert(88585)/. message payload is of type: string       containing potential malicious javascript code that the browser will run.    anytime a message is returned to the client the inputs should be parsed to prevent this kind of problems",8,train
MULE-6471,Default exception strategy is not being called,"i have the following flow:          /          /          /          /              /                  /                      /                  /              /              /          /          /              /          /          /              /          /      /      when i post with an invalid json, the return is ""could not store the user""      however when i do:            /          /          /          /              /                  /                      /                  /              /              /          /          /              /          /          /              /          /      /      the exception is not handled",1,train
MULE-6501,XsltTransformer forcefully evaluate expressions in context-property into Strings,"this arbitrary limitation prevents passing dom nodes as xsl parameters :(    it comes from the fact the xsl transformer uses the deprecated parse method in:        protected object evaluatetransformparameter(string key, object value, mulemessage message) throws transformerexception                  return value;      }  ",8,train
MULE-6512,MuleMessageToHttpResponse.createResponse shouldn't use SimpleDateFormat,we should use jodatime's datetimeformatter since it is thread safe (we can use one static instance) and faster than creating a new one each time.,2,train
MULE-6566,Per App Classloader should clean all native libraries from the classloader on redeploy,case example:  sap application in mule with all libraries (jco  jco native lib  sap transport lib) in the application's lib directory  on redeploy the jvm aborts with error: invalid memory access of location 0x1f3c7d10 eip=0x1f3c7d10  the problem seems to be that the native library wasn't properly unloaded and when the jco jar tries to load it again the jvm aborts execution.,5,train
MULE-6604,Upgrade Jackson to 1.9.11,"this version works with 1.8.0 and there are some deprecated methods in 1.9.11, so there is a need for an upgrade.",1,train
MULE-6628,Should be able to replace Log4j for another logging implementation,"http:/ says in the section titled ""i don't want to use log4j"" that the log4j jar can be removed so long as slf4j is wired to another logging implementation. removing the log4j jar results in     wrappermanager error: error in wrapperlistener.start callback.  java.lang.noclassdeffounderror: org/apache/log4j/spi/repositoryselector  wrappermanager error: java.lang.noclassdeffounderror: org/apache/log4j/spi/repositoryselector  wrappermanager error:   at java.lang.class.getdeclaredconstructors0(native method)  wrappermanager error:   at java.lang.class.privategetdeclaredconstructors(class.java:2389)  wrappermanager error:   at java.lang.class.getconstructor0(class.java:2699)  wrappermanager error:   at java.lang.class.getconstructor(class.java:1657)  wrappermanager error:   at org.mule.module.reboot.mulecontainerwrapper.start(mulecontainerwrapper.java:53)  wrappermanager error:   at org.tanukisoftware.wrapper.wrappermanager$12.run(wrappermanager.java:3925)  wrappermanager error: caused by: java.lang.classnotfoundexception: org.apache.log4j.spi.repositoryselector  wrappermanager error:   at java.net.urlclassloader$1.run(urlclassloader.java:202)  wrappermanager error:   at java.security.accesscontroller.doprivileged(native method)  wrappermanager error:   at java.net.urlclassloader.findclass(urlclassloader.java:190)  wrappermanager error:   at java.lang.classloader.loadclass(classloader.java:306)  wrappermanager error:   at java.lang.classloader.loadclass(classloader.java:247)  wrappermanager error:   ... 6 more    this is due to the patch done to fix mule 5264 which causes mulecontainer to have a direct reference to log4j's repositoryselector. simply moving the reference and the call to setrepositoryselector to some other class which is not accessed via a static reference should solve the problem.",5,train
MULE-6642,REST Document Resource Definition,http:/corp.wiki.mulesource.com/display/wp/simplifiedrestservice+creation,8,train
MULE-6645,REST Swagger Definition Generation,http:/corp.wiki.mulesource.com/display/wp/simplifiedrestservice+creation,8,train
MULE-6646,REST Browsable Web UI Generation,http:/corp.wiki.mulesource.com/display/wp/simplifiedrestservice+creation,5,train
MULE-6647,"Remove all examples, except the new hello world and existing loan broker, from ESB stand-alone distribution", packaged examples should be modified as per the following plan: https:/docs.google.com/a/mulesoft.com/spreadsheet/ccc?key=0arwrjmcfhowwddncdnjyeldhcdi5m0dyatrswuwxd2c#gid=2     this requires the following additional work:       creation of the two new identified examples.       modification of target examples to use latest 3.4 features. beyond specifics identified on spreadsheet this includes adding instudio documentation for all examples.      modification of documentation for target examples.      removal of examples tagged as archive from studio.      modification of docs to reflect an archived examples section.       placement of all examples in git and tagging as active versus archived.      from the esb stand alone distribution point of view: remove all examples except the new hello world and existing loan broker.,5,train
MULE-6649,Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window - ESB Work,"today we show mysql, derby, and oracle. however, ms sql and db2 are rdbms's with very large footprints. as such, we should add these two databases to the set that shows up on the jdbc connector's configuration screen. ",3,train
MULE-6657,NIO and WebSocket Completion,"as a mule esb user, i would like to be able to turn on the use of the nio stack through a deploy.properties toggle.   as a mule esb user, i would like to be able to use the new websocket components within my flows. ",8,train
MULE-6659,Testing Mule 3.4 Pairing with GA Registry,"as a mule user, i would like to configure my mule instance to be paired with my registry account through my registry key so that i may be able to manage my esb instance's endpoints with the registry.   user should be configure the registry key for their registry account for an esb instance. from there on: the http endpoints of all apps deployed to the esb instance should be manageable with the paired registry instance.  detailed specs described here:   http:/corp.wiki.mulesource.com/display/prodmgmt/registryinteractionandlicensemanagement+support ",3,train
MULE-6661,Testing - Mule 3.4 Dynamic Lookup with GA Registry,"as a mule user, i would like to use the dynamic lookup component within my flows.  detailed specs defined here:   http:/corp.wiki.mulesource.com/display/wp/dynamicrouter%28supportsregistrydynamicendpointresolution%29",1,train
MULE-6673,Update Spring version used in Mule to 3.2,update the version of spring we are using to 3.2,5,train
MULE-6699,Intercepting Are not generating message processor path ,"this is currently breaking debugger, since all mp that executes after an intercepting mp are not being executed. ",5,train
MULE-6700,mule-common dependency should be on a fixed version,we should be on a fixed version rather than a snapshot. mulecommon is at 0.11.0snapshot so we'll go with 0.11.0.,1,train
MULE-6710,REST Representations definition,multiple representation support for apikit,8,train
MULE-6711,APIkit example application,create an example application to showcase apikit functionality,8,train
MULE-6713,GitHub migration, svn repo migration to github   bamboo plans update,8,train
MULE-6814,APIkit REST Controller Resource,rest controller resource,8,train
MULE-6815,APIkit Tech Debt,apikit tech debt,3,train
MULE-6714,Deprecate Services (and anything else we can),deprecate services (and anything else we can),5,train
MULE-6718,"When setting a basic authorization filter if no authorizations headers are set in the request, an exception is thrown and there is no request from the browser to add the keys.","when setting a basic authorization filter if no authorizations headers are set in the request, an exception is thrown and there is no request from the browser to add the keys.    steps to reproduce:  deploy app in a 3.4.0rc2 mule instance.  in a browser go to http:/localhost:4567/authenticate  expected: a popup requesting for authentication should appear.  actual:  the response is ""registered authentication is set to org.mule.transport.http.filters.httpbasicauthenticationfilter but there was no security context on the session. authentication denied on endpoint http:/localhost:4567/authenticate. message payload is of type: string""  ",5,train
MULE-6723,Restarting a Mule app cause loss of JMS messages even when using transactions,# start a local activemq instance listening on port 61616 with in and out queues   # deploy transactionaljms.zip  # ab n 1000  c 10 http:/localhost:8080/help  # wait for messages to be put to in queue  # restart mule app  expected: all messages are copied from in queue to out queue  actual: about 100 messages are lost,3,train
MULE-6732,HTTP(S) transport generates everlasting temporary files,"when doing a multipart upload it may create a temporary file. it will remain on the disk drive because the file is not being deleted once the outputstream is closed. a deleteonexit flag would not be effective for neverclosing applications.    this eventually leads to ""java.io.ioexception: no space left on device"".    the location where this file is being created may be seen at https:/github.com/mulesoft/mule/blob/mule3.x/transports/http/src/main/java/org/mule/transport/http/multipart/multipartinputstream.java#l135",5,train
MULE-6745,"Update License.txt,  , and 3rd party list",  as a developer i want to be able to read accurate content of the license.txt file bundled with mule esb standalone.,3,train
MULE-6746,Fix the 3.x site build,javadoc generation is failing.  check log here:    http:/bamboo.mulesoft.org/browse/mule3xmule3xsitesite,5,train
MULE-6749,ReplyToHandlers do not work with Dynamic Outbound Endpoints,"replytohandler in the case of ajax (ajaxreplytohandler) depends on the messagesourceuri to actually send the message back to the caller.   if a dynamic outbound endpoint is introduced in the middle which replaces the event's messagesourceuri it breaks the replyto.  see the following flow (modified version of the order processing example shipped with studio):       /         /     /         /     /   produces the following error:   ,""channel"":""/orders/soap"",""clientid"":""k9lc8wpz6dr1fsvppi""} java.lang.reflect.invocationtargetexception   sun.reflect.nativemethodaccessorimpl.invoke0(native method)   sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:39)   sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:25)   java.lang.reflect.method.invoke(method.java:597)   org.mortbay.cometd.bayeuxservice.doinvoke(bayeuxservice.java:357)   org.mortbay.cometd.bayeuxservice.invoke(bayeuxservice.java:309)   org.mortbay.cometd.bayeuxservice.access$400(bayeuxservice.java:59)   org.mortbay.cometd.bayeuxservice$asynclisten.deliver(bayeuxservice.java:393)   org.mortbay.cometd.clientimpl.notifymessagelistener(clientimpl.java:214)   org.mortbay.cometd.clientimpl.dodelivery(clientimpl.java:194)   org.mortbay.cometd.channelimpl.delivertosubscriber(channelimpl.java:502)   org.mortbay.cometd.channelimpl.dodelivery(channelimpl.java:464)   org.mortbay.cometd.channelimpl.dodelivery(channelimpl.java:494)   org.mortbay.cometd.channelimpl.dodelivery(channelimpl.java:494)   org.mortbay.cometd.abstractbayeux$publishhandler.handle(abstractbayeux.java:1293)   org.mortbay.cometd.abstractbayeux.handle(abstractbayeux.java:287)   org.mortbay.cometd.continuation.continuationcometdservlet.service(continuationcometdservlet.java:171)   org.mule.transport.ajax.container.muleajaxservlet.service(muleajaxservlet.java:107)   org.mortbay.cometd.abstractcometdservlet.service(abstractcometdservlet.java:265)   org.mortbay.jetty.servlet.servletholder.handle(servletholder.java:511)   org.mortbay.jetty.servlet.servlethandler.handle(servlethandler.java:401)   org.mortbay.jetty.handler.contexthandler.handle(contexthandler.java:766)   org.mortbay.jetty.handler.contexthandlercollection.handle(contexthandlercollection.java:230)   org.mortbay.jetty.handler.handlerwrapper.handle(handlerwrapper.java:152)   org.mortbay.jetty.server.handle(server.java:326)   org.mortbay.jetty.httpconnection.handlerequest(httpconnection.java:542)   org.mortbay.jetty.httpconnection$requesthandler.content(httpconnection.java:945)   org.mortbay.jetty.httpparser.parsenext(httpparser.java:756)   org.mortbay.jetty.httpparser.parseavailable(httpparser.java:218)   org.mortbay.jetty.httpconnection.handle(httpconnection.java:404)   org.mortbay.io.nio.selectchannelendpoint.run(selectchannelendpoint.java:410)   org.mortbay.thread.queuedthreadpool$poolthread.run(queuedthreadpool.java:582) caused by: org.mule.api.messagingexception: endpoint scheme must be compatible with the connector scheme. connector is: ""ajax"", endpoint is ""http:/0.0.0.0:1080/orders"" (java.lang.illegalargumentexception). message payload is of type: string   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:35)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.defaultmessageprocessorchain.doprocess(defaultmessageprocessorchain.java:93)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.abstractinterceptingmessageprocessorbase.processnext(abstractinterceptingmessageprocessorbase.java:105)   org.mule.processor.asyncinterceptingmessageprocessor.process(asyncinterceptingmessageprocessor.java:98)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.defaultmessageprocessorchain.doprocess(defaultmessageprocessorchain.java:93)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.abstractinterceptingmessageprocessorbase.processnext(abstractinterceptingmessageprocessorbase.java:105)   org.mule.interceptor.abstractenvelopeinterceptor.process(abstractenvelopeinterceptor.java:55)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.abstractinterceptingmessageprocessorbase.processnext(abstractinterceptingmessageprocessorbase.java:105)   org.mule.processor.abstractfilteringmessageprocessor.process(abstractfilteringmessageprocessor.java:44)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.abstractinterceptingmessageprocessorbase.processnext(abstractinterceptingmessageprocessorbase.java:105)   org.mule.construct.abstractpipeline$1.process(abstractpipeline.java:102)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.defaultmessageprocessorchain.doprocess(defaultmessageprocessorchain.java:93)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.processor.chain.interceptingchainlifecyclewrapper.doprocess(interceptingchainlifecyclewrapper.java:57)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.processor.chain.interceptingchainlifecyclewrapper.access$001(interceptingchainlifecyclewrapper.java:29)   org.mule.processor.chain.interceptingchainlifecyclewrapper$1.process(interceptingchainlifecyclewrapper.java:90)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.interceptingchainlifecyclewrapper.process(interceptingchainlifecyclewrapper.java:85)   org.mule.construct.abstractpipeline$3.process(abstractpipeline.java:194)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.defaultmessageprocessorchain.doprocess(defaultmessageprocessorchain.java:93)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.processor.chain.interceptingchainlifecyclewrapper.doprocess(interceptingchainlifecyclewrapper.java:57)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.processor.chain.interceptingchainlifecyclewrapper.access$001(interceptingchainlifecyclewrapper.java:29)   org.mule.processor.chain.interceptingchainlifecyclewrapper$1.process(interceptingchainlifecyclewrapper.java:90)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.interceptingchainlifecyclewrapper.process(interceptingchainlifecyclewrapper.java:85)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.simplemessageprocessorchain.doprocess(simplemessageprocessorchain.java:47)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.processor.chain.interceptingchainlifecyclewrapper.doprocess(interceptingchainlifecyclewrapper.java:57)   org.mule.processor.chain.abstractmessageprocessorchain.process(abstractmessageprocessorchain.java:66)   org.mule.processor.chain.interceptingchainlifecyclewrapper.access$001(interceptingchainlifecyclewrapper.java:29)   org.mule.processor.chain.interceptingchainlifecyclewrapper$1.process(interceptingchainlifecyclewrapper.java:90)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)   org.mule.execution.messageprocessornotificationexecutioninterceptor.execute(messageprocessornotificationexecutioninterceptor.java:46)   org.mule.execution.messageprocessorexecutiontemplate.execute(messageprocessorexecutiontemplate.java:43)   org.mule.processor.chain.interceptingchainlifecyclewrapper.process(interceptingchainlifecyclewrapper.java:85)   org.mule.transport.abstractmessagereceiver.routemessage(abstractmessagereceiver.java:220)   org.mule.transport.abstractmessagereceiver.routemessage(abstractmessagereceiver.java:202)   org.mule.transport.abstractmessagereceiver.routemessage(abstractmessagereceiver.java:194)   org.mule.transport.abstractmessagereceiver.routemessage(abstractmessagereceiver.java:181)   org.mule.transport.ajax.ajaxmessagereceiver$receiverservice.route(ajaxmessagereceiver.java:76)  ... 32 more caused by: java.lang.illegalargumentexception: endpoint scheme must be compatible with the connector scheme. connector is: ""ajax"", endpoint is ""http:/0.0.0.0:1080/orders""   org.mule.endpoint.abstractendpointbuilder.dobuildoutboundendpoint(abstractendpointbuilder.java:254)   org.mule.endpoint.abstractendpointbuilder.buildoutboundendpoint(abstractendpointbuilder.java:122)   com.mulesoft.habitat.agent.endpoint.anypointenabledendpointfactory.getoutboundendpoint(anypointenabledendpointfactory.java:44)   org.mule.transport.ajax.ajaxreplytohandler.processreplyto(ajaxreplytohandler.java:66)   org.mule.routing.requestreply.abstractreplytopropertyrequestreplyreplier.processreplyto(abstractreplytopropertyrequestreplyreplier.java:69)   org.mule.routing.requestreply.abstractreplytopropertyrequestreplyreplier.process(abstractreplytopropertyrequestreplyreplier.java:45)   org.mule.execution.exceptiontomessagingexceptionexecutioninterceptor.execute(exceptiontomessagingexceptionexecutioninterceptor.java:27)  ... 104 more ",8,train
MULE-6759,Http dispatcher thread leak,"there is a leak of http message dispatcher threads.    steps to reproduce:  1) copy hello example app to /apps folder  2) start mule  3) send a request: http:/localhost:8888/?name=ross  4) remove the hello example app's anchor file and wait for the app to be undeployed  5) obtain a thread dump of the mule process    expected result:  no hello app related threads are in the list of live threads    actual result:  there are two:  a) one named xxx.processing.time.monitor which is related to mule5276  b) one named httprequestdispatchxxx (which is only created if previous point 3 is executed)    the number of b) threads is increased every time you repeat the deploy/exercise/undeploy steps    note: httprequestdispatchxxx should be named using the name of the application, ie something like hellohttprequestdispatch xxx    ",5,train
MULE-6760,ProcessorChain and SubFlows are intercepting when they shouldn't,currently processorchain and sublflows are intercepting this affects debugger because notifications are generated wrong. ,5,train
MULE-6765,Chaining more than one HTTP outbound endpoint will use the HTTP method of the first one,"if i have a config file as follows:      /    ...    /    /    /    ...  /      the second outboundendpoint will always do a get because if the input payload is of type httpmethod, then it takes the value from there.",13,train
MULE-6788,Upgrade CXF to 2.5.9,we should upgrade cxf to get the latest security patches.,5,train
MULE-6789,NullPointerException during JMS Reconnect Attempt,"if you configure an xa enabled connector to a jms broker and the jms broker goes down, the following exception get thrown:      debug 20130219 10:34:55,584 [muleserver.2] org.mule.retry.notifiers.connectnotifier: java.lang.nullpointerexception   at org.mule.transport.abstractpollingmessagereceiver.schedule(abstractpollingmessagereceiver.java:97)   at org.mule.transport.abstractpollingmessagereceiver.dostart(abstractpollingmessagereceiver.java:62)   at org.mule.transport.transactedpollingmessagereceiver.dostart(transactedpollingmessagereceiver.java:102)   at org.mule.transport.abstracttransportmessagehandler$3.ontransition(abstracttransportmessagehandler.java:316)   at org.mule.lifecycle.abstractlifecyclemanager.invokephase(abstractlifecyclemanager.java:141)   at org.mule.transport.connectablelifecyclemanager.firestartphase(connectablelifecyclemanager.java:51)   at org.mule.transport.abstracttransportmessagehandler.start(abstracttransportmessagehandler.java:312)   at org.mule.transport.abstractconnector$5.dowork(abstractconnector.java:1579)   at org.mule.retry.policies.abstractpolicytemplate.execute(abstractpolicytemplate.java:67)   at com.mulesoft.mule.retry.async.retryworker.run(retryworker.java:74)   at org.mule.work.workercontext.run(workercontext.java:310)   at edu.emory.mathcs.backport.java.util.concurrent.threadpoolexecutor.runworker(threadpoolexecutor.java:1061)   at edu.emory.mathcs.backport.java.util.concurrent.threadpoolexecutor$worker.run(threadpoolexecutor.java:575)   at java.lang.thread.run(thread.java:662)       step to reproduce:     run the attached config   tear down the activemq broker and start it again",8,train
MULE-6796,Allow MEL expressions in cxf:property of cxf:ws-config,it would be nice to be able to use mel expressions for the values of properties in the ws config so we can set properties based upon the message being processed.,3,train
MULE-7001,Write initial draft of shared ports spec,we are having a number of critical users requests for being able to deploy multiple apps on the same mule instance using the same ip/port endpoint.     this story is to do some analysis to identify the possible solutions for addressing this problem space. ,8,train
MULE-6800,Thread leak on Mule redeployments for embedded,"when mule is running embedded in a container, after redeploying an application, there is a thread which still lives from the previous deployment and gets created again with the new one: mule.log.slf4j.ref.handler.    steps to reproduce:  1. deploy a mule embedded app in tomcat (bookstoreadmin.war from the examples, for instance).  2. check the thread count and look for the mentioned thread  3. redeploy the app  4. check the thread count, it should have gone up by 1 and there should be 2 threads called mule.log.slf4j.ref.handler",5,train
MULE-6826,Fix flaky unit test: DateTimeTestCase,"datetimetestcase has many test that are flaky because they depend on the current system time.  for example:      @test  public void seconds()        problem is that there are two different calls to obtain the current second, so they could obtain different values from time to time.  same problem exist in many tests, but as they are checking for minutes, hours, days, weeks, etc they less probable to fail, but they are still flaky in theory.  ",1,train
