issuekey,title,description,storypoint,split_mark
TISTUD-54,Allow users to install new Mobile/Desktop/etc SDKs,"/let users easily grab the latest mobile or desktop sdk, install it into their machine, etc./",1,train
TISTUD-62,Make App Explorer the active view by default in TiDev 2,"/currently, project explorer is in front. switch that to app explorer./",1,train
TISTUD-64,Implement tiapp.xml validation,"/as an example, see / http:/developer.appcelerator.com/question/114521/errorerror gener.../",1,train
TISTUD-65,"""Run on Device"" for Android","/add a ""run on device"" entry for android as we have for ios./",1,train
TISTUD-66,Add pings to Iphone events,/mobile install on device event:/ /the method sendinstallevent() in mobileusageutils should be used for this./,1,train
TISTUD-67,Add pings to Android Events,/mobile distribute app event: use senddistributeevent() from mobileusageutils/ mobile install on device event: use sendinstallevent() from mobileusageutils/,1,train
TISTUD-68,Add pings to Blackberry Events,/mobile distribute app event: use senddistributeevent() from mobileusageutils/ /mobile install on device event: use sendinstallevent() from mobileusageutils/ /blackberry does not have devname / sdk fields for those methods. those fields should have null passed in./,1,train
TISTUD-69,Add pings to Desktop events,/desktop launch: use sendlaunchevent() from desktopusageutils/ /desktop package: use sendpackageevent() from desktopusageutils/,1,train
TISTUD-71,Create JSCA reader,"once the jsca schema schema has been defined, we need to create code to can read schemas following that format. the reader will require the schema schema to be modified to support event handlers as types, properties, etc. are consumed by the reader.",1,train
TISTUD-72,Store Analytic ping events in database,we want to store the events in a database in case the user is offline.,1,train
TISTUD-73,Context info popup blocks code when using mutli-line function invocations,"this is showing up particularly when using object literals inside method invocations. it looks like the popup itself needs to follow the row of the current offset; whereas, right now it basically places itself one line below the function invocation start",1,train
TISTUD-85,Prompt for perspective reset if perspective layout/information has changed,"we can pull this code from studio 2. allow us to version the perspective, and if we up the perspective version, prompt the user if they would like to reset the perspective to a new version.",1,train
TISTUD-86,Close Studio or force update if user attempts to use product past pre-set expiration date,"hardcode in date of june 1, 2011. if the user reaches that date and attempts to use the product, force them to update to a new version, or shut the product down (standalone), or disabled the plugin (if used inside eclipse)",1,train
TISTUD-87,Refactor all ping related methods to a utility class,for example in newmobileprojectwizard.java. we can extract sendcreateprojectevent to a utility class,1,train
TISTUD-101,Add preferences for Titanium Desktop and Mobile SDKs,we currently don't have a way for users to adjust where their titanium desktop and mobile sdks are installed.  we will want to initialize them to   mac: /library/application support/titanium/  linux: ~/.titanium/  win32: %programdata%titanium,1,train
TISTUD-106,Download latest SDK on initial Titanium Startup,"if a user starts titanium studio, and does not have a sdk installed, we need to ensure they have one ready. this might be done alreadyif so, great. otherwise, let's automatically download and install the latest desktop and mobile sdks.",1,train
TISTUD-112,Clean doesn't actually clean a mobile project,"we need to make ""clean"" actually remove the contents of both the build/iphone and build/android directories (but not the directory itself).  this will cause a real clean when you build the project and regenerate compiled files. ",1,train
TISTUD-115,Upgrade packaged JRuby to 1.6.0 RC3,"they've just released jruby 1.6.0 rc3, which fixes a bug we saw with some users on windows with funky default charsets. we should upgrade when possible.",1,train
TISTUD-121,Allow users to download older versions of Mobile SDK,"change ""install titanium sdk from url..."" to ""install specific titanium sdk...""    add radio button:   install from url: top text box will stay as before, allowing people to paste in. add browse button to surf to local location on disk   install from update stream: cascading dropdowns   contributed via extension point. two default streams contributed   ""release"" stream: https:/api.appcelerator.net/p/v2/releaselist?name=mobilesdk (filter on os)   ""continuous integration master"" stream: http:/builds.appcelerator.com.s3.amazonaws.com/mobile/master/index.json (we may need to work with platform to either a) regularize the format or b) allow for the extension point to apply some regex/xpath to the json to grab build info)",13,train
TISTUD-123,Exclude build folder from AppExplorer,"when an application is building, you could see constant workspace updating in progress view.",1,train
TISTUD-124,Keep user signed in for 24 hours since last sign in if offline,"basically, if user goes offline, he currently still could continue to use tistudio features, but until studio restart. it would be better to have some grace period if offline.",1,train
TISTUD-125,Splash/Login Screen looks empty if user is already logged in,"screenshot attached. it may be that the page should just be condensed somewhat, since i don't think we need that much space for the username/password fields. otherwise, can we place something in the blank area that would look fine if the fields are pasted over the top?",1,train
TISTUD-127,Hook up language modules to be exported in timanifest file during Desktop packaging,"the code for dealing with modules was commented out by me in porting over the ti dev 1 packager for desktop, since we didn't have this in our metadata or anything. we need to re implement this now that we are keeping track of this.",1,train
TISTUD-130,Enter/Return doesn't being Login on login splash screen,"when you first start ti studio, it brings up a login screen. i entered my credentials, hit return and... nothing. it should invoke the login button.",1,train
TISTUD-131,"Change ""username"" label to ""email address"" in splash screen login",the username label is mis leading. i believe we're always looking for the user's email address they used to register with.,1,train
TISTUD-136,"Add user-agent icons for iPhone, iPad, Android",nan,1,train
TISTUD-138,Add Portal Dispatcher to Launch Specific Wizard,"could be done through a link. suggestion is to allow the user to pass in a specific id, i.e. com.appcelerator.titanium.ui.import.wizard",1,train
TISTUD-139,Add Portal Dispatcher to Run Specific Command,"add a way for a link to trigger a specific command in studio, i.e. ""com.appcelerator.titanium.ui.ide.update.command.updatetitanium""",1,train
TISTUD-140,Add Portal Dispatcher to Open Specific View,"add a way for a link to open a specific view in the user interface, by passing the view's id: ""com.aptana.explorer.view""",1,train
TISTUD-141,"Add Portal ""Recently Opened Files"" Feature","i'm assuming there is some what for portal to communicate and get a list of recently opened files from eclipse (since eclipse itself shows such a list), and return it as a json array of links that a developer could turn into clickable links on the portal page.",1,train
TISTUD-143,Fix error message when user cannot login due network issues,user always gets incorrect login/password message.,1,train
TISTUD-144,Fix error message when user cannot login due network issues,user always gets incorrect login/password message.,1,train
TISTUD-166,Desktop Package/Distribute Wizard UI is ugly and has wrapping issues,"i created the desktop packaging wizard to mimic what was in titanium developer, but i had trouble getting it to look ""pretty"". michael, you did a nice job fixing up my other nasty ui work on wizards, maybe you can take a look?",1,train
TISTUD-167,Add links to Mobile preference screen to direct user where to download Android SDK,"we indicate we can't find the sdk, but let's add a link directing the user where to download it (if they don't have it already)",1,train
TISTUD-174,Login between Screens,while using two screens the login form ist displayed between the screens. screenshot attached,1,train
TISTUD-176,Update the verified publisher in Windows installer to Appcelerator ,"it currently shows aptana, inc when hovering over the installer image. would be 5 points if it is already in correct format.",8,train
TISTUD-178,Auto-wire up CA in Titanium projects,user should not have to drop jsca file into titanium project to get ca.,1,train
TISTUD-184,Add command to install beta releases of Mobile/Desktop SDKs based on URL,we need a command (probably under help) to install beta versions of titanium mobile/desktop sdks via specific urls.  something like the urls found at http:/builds.appcelerator.com.s3.amazonaws.com/index.html  we need to be able to recognize the difference between a mobilesdk and desktop sdk download.,1,train
TISTUD-195,Update Samples view to include some sort of descriptive text and platform specifications,"looking at the samples view, it should have a few extra items:  1) a description of the sample in question. 2) allow the sample to be ""tagged"" with a variety of text phrases. we could use that for sorting/filtering. ",1,train
TISTUD-200,Tiapp: surface errors/warnings in Overview Editor to Problem view and as project file decorators,"steps to reproduce:  1. create a new project from tidev  2. import the project to tistudio  3. open tiapp.xml    actual:  there are errors that the user need to resolve, but they do not see that indication until file is open    expected:  to indicate to the user that there is an error on the project when they import  ",20,train
TISTUD-201,Allow importing of existing projects without user modifications,"in an ideal world, no user modifications would be required for a project creating in tidev and brought into tistudio. not sure if thats possible or a goal, but we wanted to log it.  the issues we have encountered: tistud198 tistud199 ",1,train
TISTUD-204,Save parameters in Android Distribute dialog for later reuse,currently user has to reenter all fields in android distribute dialog. it would be more convenient to save and reuse them.,1,train
TISTUD-209,Running project on iOS device gives an itunes error,steps to reproduce: 1. create a new ios project 2. run as ios device 3. see the console   actual: /library/application support/titanium/mobilesdk/osx/1.7.0/iphone/itunes_sync.scpt: execution error: itunes got an error: can't continue update. ( 1708)  expected: no error,1,train
TISTUD-212,Add deploy-targets validation when importing existing Mobile project,"when importing a previously created titanium mobile project, the deploytargets that were set for that project may not be compatible with the importing environment for various reasons like  missing sdks or unsupported operating system. the import project wizard should display to the user any detected issues before creating the project, and perhaps offer to fix them in some cases (such as grabbing a missing sdk).  ",1,train
TISTUD-213,Disable or hide any deploy-targets that are not available in the project's resources directory,"currently, the deploy targets resources are only created when a project is created. there is no scripting support for updating the resources directory by a new set of targets. to avoid any user confusion, we should probably hide those targets or gray them out with some info about the problem. ",1,train
TISTUD-215,App Explorer view should transition to the Debug perspective,"when the user opens a debugging session, and switches to the debug perspective, only the eclipse debug button is left for re launching the application while still in the debug perspective. this makes the user experience somewhat inconsistent because (presumably) they will be launching from the debug button inside the app explorer (""titanium"" perspective). if we have the app explorer itself exist in both perspectives, it should give the same interface for launching to the user.",1,train
TISTUD-216,Remember last folder imported project from,"would be great if when importing a project, it remembered the last folder you imported from and showed the finder/explorer starting there.  (like eclipse does).  i imagine people tuck their ti projects away in a special folder, so having it default to the last project's folder makes it just one step away from the folder containing all their projects.",1,train
TISTUD-232,Update JSCA top-level metadata for better version tracking,"following the jff schema as a model, we should add ""name"" and ""description"" properties to the top level object. ""version"" should be changed from a number to a string. schema changes will also require code changes to update the model and the processing of those properties in the jsca files.",13,train
TISTUD-234,Must be able to set your own Default Project Location,"most developers i know have their own path for their development projects, often which they have been using for many years.  the ti studio needs the ability to change the default location to be whatever the end developer  wants.  ",1,train
TISTUD-253,Show progress when importing sample project,git clone for kitchen sink takes around 3 4 minutes and the progress is stuck at 4%. it's somewhat confusing since i don't know whether something went wrong or it's just taking a while.  some type of progress indicator would be nice,1,train
TISTUD-255,Ability to check the build number for tiDesktop and tiMobile SDK in the about page,we should have the ability to check the build number of the sdk that we are running in tistudio. all the information is written to a text file called version.txt in the sdk folder ,1,train
TISTUD-260,"Once a user has updated the SDK manually, alert the user that installation has completed successfully","using help > install titanium sdk from url a user can install a sdk from a url. however, once the installation has been completed, we should pop a toast to indicate that the installation process has completed.",1,train
TISTUD-267,Re-arrange Help menu options,see attached image. suggest the following:   titanium studio > check for titanium sdk updates install titanium sdk from url...,1,train
TISTUD-268,Add templates to Titanium project creation,"similar to how web projects work. we have templates in the titanium ruble. on project creation, once we have run the scripts, we then copy in the template files. we only have one titanium ruble at the momentif necessary, we can create two, or somehow indicate the samples apply to mobile or desktop projects.",1,train
TISTUD-273,Allow selection by CamelCase,"in another ican'tnameit eclipse based ide, there's a feature where you can select things based on camelcase, instead of by word, which is very handy.    example: if i have code like this:    /pintley/ui/components/morerow.js    on os x, if i put my cursor between ""row"" and "".js"", hold down optionshift, and hit the left arrow, it would highlight ""row"" instead of ""morerow"". it's a huge timesaver, but i can see that not everyone would like it. i just want the option.",8,train
TISTUD-280,Add domain and login to cloud app wizard,nan,1,train
TISTUD-285,Remove auto-setting of workspace directory in Titanium Studio,"instead, let the user pick a default workspace on first launch.",1,train
TISTUD-288,Notify user when mobile project creation fails,"ordinarily, we shouldn't allow the user to get this far in the process, but if they somehow manage to get here, we should alert the user to the error.",1,train
TISTUD-525,Replace colons in project names with underscore characters,"i tried creating a mobile project through developer with a colon in the name and got the following in the console. just create a project with a colon in the name to reproduce.    we should instead replace the colon with an underscore.      /[info]/ compiling javascript...one moment  /[info]/ simulator is exiting /[info]/ no javascript errors detected.  /[debug]/ executing command: /usr/bin/killall  iphone simulator /[info]/ one moment, building ... /[debug]/ copy resources from  /users/kevin/name: lite/resources to /users/kevin/name:  lite/build/iphone/tmp /[debug]/ copying: /users/kevin/name:  lite/resources/about.html to /users/kevin/name:  lite/build/iphone/tmp/about.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.css to /users/kevin/name:  lite/build/iphone/tmp/index.css /[debug]/ copying: /users/kevin/name:  lite/resources/index.html to /users/kevin/name:  lite/build/iphone/tmp/index.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.js to /users/kevin/name:  lite/build/iphone/tmp/index.js /[debug]/ copying: /users/kevin/name:  lite/resources/about.html to /users/kevin/name:  lite/build/iphone/tmp/about.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.css to /users/kevin/name:  lite/build/iphone/tmp/index.css /[debug]/ copying: /users/kevin/name:  lite/resources/index.html to /users/kevin/name:  lite/build/iphone/tmp/index.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.js to /users/kevin/name:  lite/build/iphone/tmp/index.js /[debug]/ copying: /users/kevin/name:  lite/resources/about.html to /users/kevin/name:  lite/build/iphone/tmp/about.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.css to /users/kevin/name:  lite/build/iphone/tmp/index.css /[debug]/ copying: /users/kevin/name:  lite/resources/index.html to /users/kevin/name:  lite/build/iphone/tmp/index.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.js to /users/kevin/name:  lite/build/iphone/tmp/index.js /[debug]/ copying: /users/kevin/name:  lite/resources/about.html to /users/kevin/name:  lite/build/iphone/tmp/about.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.css to /users/kevin/name:  lite/build/iphone/tmp/index.css /[debug]/ copying: /users/kevin/name:  lite/resources/index.html to /users/kevin/name:  lite/build/iphone/tmp/index.html /[debug]/ copying: /users/kevin/name:  lite/resources/index.js to /users/kevin/name:  lite/build/iphone/tmp/index.js /[debug]/ copying: /users/kevin/name:  lite/resources/android/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/android/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/default.png to /users/kevin/name:  lite/build/iphone/tmp/android/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/android/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/default.png to /users/kevin/name:  lite/build/iphone/tmp/android/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/android/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/default.png to /users/kevin/name:  lite/build/iphone/tmp/android/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/android/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/android/default.png to /users/kevin/name:  lite/build/iphone/tmp/android/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/iphone/default.png /[debug]/ copy resources from  /users/kevin/name: lite/resources/iphone to /users/kevin/name:  lite/build/iphone/tmp /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/default.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/appicon.png to /users/kevin/name:  lite/build/iphone/tmp/appicon.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/closebox.png to /users/kevin/name:  lite/build/iphone/tmp/closebox.png /[debug]/ copying: /users/kevin/name:  lite/resources/iphone/default.png to /users/kevin/name:  lite/build/iphone/tmp/default.png /[debug]/ module library dependency detected  titanium.app /[debug]/ module library dependency detected  titanium.api /[debug]/ module library dependency detected  titanium.network /[debug]/ module library dependency detected  titanium.platform /[debug]/ module library dependency detected  titanium.analytics /[debug]/ module library dependency  detected titanium.media /[debug]/ module library dependency  detected titanium.gesture /[debug]/ module library dependency detected  titanium.ui /[info]/ executing xcode build... /[info]/ executing xcode compiler [toggle  output] /[debug]/ executing command: xcodebuild  configuration debug sdk iphonesimulator3.1.2  websrcroot=/users/kevin/name: lite/build/iphone/tmp  gccpreprocessordefinitions=/log/id/=d7b6648325584df79701dfe81c20550d  deploytype=development debug=1 traceback (most recent call  last):/  file ""/library/application  support/titanium/mobilesdk/osx/0.8.1/iphone/builder.py"", line 544,  in/  main(sys.argv)/  file ""/library/application  support/titanium/mobilesdk/osx/0.8.1/iphone/builder.py"", line 359,  in main/  ""gccpreprocessordefinitions=/log/id/=%s  deploytype=development debug=1"" % logid file ""/library/application  support/titanium/mobilesdk/osx/0.8.1/iphone/run.py"", line 7, in  run/  (so,se) = subprocess.popen(args, stderr=subprocess.pipe,  stdout=subprocess.pipe).communicate() file  ""/system/library/frameworks/python.framework/versions/2.5/lib/python2.5/subprocess.py"",  line 667, in communicate/  return self./communicate(input)/  file  ""/system/library/frameworks/python.framework/versions/2.5/lib/python2.5/subprocess.py"",  line 1138, in/ communicate/  rlist, wlist, xlist = select.select(readset, write_set, [])/  keyboardinterrupt/  ",5,train
TISTUD-297,Ability to hide hidden files from App Explorer View,i'm using external app for svn versioning and .svn directories are visible. also .settings directory from eclipse should be hidden i think : ),1,train
TISTUD-298,Android: Fastdev Server Support,"we've recently implemented a new feature in android called ""fastdev"" that serves up javascript and other files from the project's ""resources"" folder directly to the app as it's running. the server itself is long running, and supports several launches of the app. currently i'm spawning this as subprocess from builder.py, which seems to work from command line, but eclipse still sees the ""application installer"" script as running (i'm guessing because it is actually a subprocess). the solution would probably be to have the ide run it directly if/when it isn't already running. the syntax for starting and stopping the server is pretty straight forward:  $mobilesdk/android/fastdev.py start / $mobilesdk/android/fastdev.py stop /  you can check if the server is running by looking for an existing lock file in:  /.fastdev.lock",1,train
TISTUD-300,Allow for override of Titanium SDK update check URL,currently we check for http:/api.appcelerator.net/p/v1/release list. allow the user to specify a new location to check. suggest adding a preference to the titanium pref page to allow a user to plug in a new url.,1,train
TISTUD-302,Build error when using external module,"when i try to include an external module (smsdialog module from https:/github.com/omorandi/tismsdialog/tree/) and compile my app to run on the iphone simulator i get the following error:  [error] error: traceback (most recent call last):   file ""/library/application support/titanium/mobilesdk/osx/1.6.1/iphone/builder.py"", line 1091, in main     executexcode(""iphonesimulator%s"" % linkversion,[""gccpreprocessordefinitions=logid=%s deploytype=development tidevelopment=1 debug=1 tiversion=%s"" % (logid,sdkversion)],false)   file ""/library/application support/titanium/mobilesdk/osx/1.6.1/iphone/builder.py"", line 1012, in execute_xcode     output = run.run(args,false,false,o)   file ""/library/application support/titanium/mobilesdk/osx/1.6.1/iphone/run.py"", line 39, in run     sys.exit(rc) systemexit: 65   this same code compiles correctly using titanium developer version 1.2.2. ",1,train
TISTUD-310,Add ability to run a project without importing it first,"i'd like to be able to run a project (in the simulator/emulator at least) without having to import the project. this would be especially useful in a learning or training environment where we're working with many different projects. it would be helpful when users try out code from github, etc. seems like tiapp.xml would give you all the info you need.",1,train
TISTUD-317,Confirm BlackBerry Tooling can install on top of Titanium Studio,"confirm that the blackberry tooling here can be installed on top of titanium studio:  http:/na.blackberry.com/eng/developers/javaappdev/javaplugin.jsp  if it cannot, we need to figure out what packaging changes to make to titanium studio in order for it to be able to work. if it turns out that it requires a whole bunch of things, like the java editor, then we may want to consider requiring those who wish to do blackberry development to install eclipse and use tistudio as a plugin.",1,train
TISTUD-318,Add BlackBerry option to Titanium Mobile New Project Wizard,"similar to android, there will be a checkbox on the ""create new project"" wizard in the ""deployment options"" section.  # user must have the blackberry tools installed, and be using a version of the timobile sdk that supports blackberry # the blackberry tools only work on windows, so the option would be grayed out on other platforms, indicating why it is grayed out.",1,train
TISTUD-319,"Add BlackBerry ""Run on Emulator""","running the blackberry emulator is similar to running the android emulator. the option is launched from the ""play"" menu in app explorer and project explorer, and automatically appears for all projects with blackberry as a deploy target, the following options need to exist for the launch configuration:   simulator: this dropdown selects the simulator which will run your application. we've selected the 9550 simulator by default, as it has a touch interface, and is the easiest to drive with a mouse and keyboard  filter: this filters the amount of log output in the developer window based on the level selected. info is default, debug shows more than info, and trace shows more than debug. with blackberry debug is normally as low as you need to go, trace will have a lot of simulator messages that won't be useful in normal circumstances.  launch button: click this button to launch the selected blackberry simulator.  clear sdcard: clear the sdcard on the next simulator launch. if you receive a ""controlledaccessexception"" while launching your app, you should stop the simulator, and click this on the next launch.  one the emulator launches, suggest showing a pop up (which may be dismissed in future runs) that shows the user how to start their app:  ""locate your application in the ""downloads"" section of the main blackberry menu. you can do this by hitting the blackberry key on the simulator, selecting the ""downloads"" folder, and selecting your application.""",1,train
TISTUD-320,"Make ""Run on Device"" iOS dialog prettier","at the very least, some more padding around the individual steps would be good, though perhaps using icons to indicate state might look good too.",1,train
TISTUD-321,Add options to configure BlackBerry signing keys in Preferences,"suggest having this information on the titanium preference page, and if a user needs to configure it, send them there.  text: rim requires that all applications sent to a device must be signed with their 3 keys and the user's private key. [get keys] links to https:/ remember your pin, as you'll need it the first time you generate the private key when you sign the application.  form field:  blackberry key directory: allows the user to browse to the folder on disk containing the three signing keys. passphrase: ? unsure if we need a passphrase text box  add help link to titanium studio wiki with additional install instructions, as shown here: http:/developer.appcelerator.com/doc/blackberry/gettingstartedbeta preview",1,train
TISTUD-322,Add option to configure BlackBerry SDK in preferences,"similar to android, blackberry needs to point to an installed version of the blackberry sdk. by default, this will be titanium studio, so we can prefill the value. however, the user should be allowed the option to configure this value if it happens to be something other than the default (i.e. they have installed the tools in a different version of eclipse). this might be necessary as the blackberry tools require a 32bit jre, and a user might be using eclipse 64 bit.",1,train
TISTUD-323,"Add BlackBerry ""Install To Device""","# check to see that the user has installed the three blackberry keys. if not, direct them to the preference page where they can set that up (tistud321) # if you haven't created a private key yet, signaturetool will appear and ask to create a private key # if the user has created a private key, the wizard may ask for a passphrase before installing to device  we may need to prompt the user as for emulation too. one the emulator launches, suggest showing a popup (which may be dismissed in future runs) that shows the user how to start their app:  ""locate your application in the ""downloads"" section of the main blackberry menu. you can do this by hitting the blackberry key on the device, selecting the ""downloads"" folder, and selecting your application.""",1,train
TISTUD-324,"Add BlackBerry ""Package for Distribution"" wizard","packaging scripts similar to android and iphone workflow, and will appear under the ""packaging"" button in app explorer/project explorer.  # check that signing keys exist (both blackberry and user's. if not, direct them to preference page) # set save location for final packaged file via browse... button. # run builder.py script with appropriate arguments to complete packaging process ",1,train
TISTUD-325,Create Blackberry icon for run/deploy/packaging,similar to android. a little icon (16px x 16px) to display in the various menus that indicates run/deploy/packaging,1,train
TISTUD-327,Add BlackBerry Debug on Emulator,"similar to android support, add the option to launch a debugger on the emulated device. see ""run on emulator"" for relevant device configuration options.  ticket is for integrating the run/debug configurations into studio. actual debugger work would be handled by blackberry team.",1,train
TISTUD-335,"Command + Click method, var, etc. jump to source","in most eclipse based ide's you can command + click a method, var, property, etc. and it will jump to the source.  if the source is in another file it will open the file and go to the source.  this actually works right now in php with tistudio.  having this for the javascript context would be wonderful.",1,train
