issuekey,title,description,storypoint,split_mark
MESOS-2228,SlaveTest.MesosExecutorGracefulShutdown is flaky,"observed this on internal ci      [ run      ] slavetest.mesosexecutorgracefulshutdown  using temporary directory '/tmp/slavetestmesosexecutorgracefulshutdownawdtvj'  i0124 08:14:04.399211  7926 leveldb.cpp:176] opened db in 27.364056ms  i0124 08:14:04.402632  7926 leveldb.cpp:183] compacted db in 3.357646ms  i0124 08:14:04.402691  7926 leveldb.cpp:198] created db iterator in 23822ns  i0124 08:14:04.402708  7926 leveldb.cpp:204] seeked to beginning of db in 1913ns  i0124 08:14:04.402716  7926 leveldb.cpp:273] iterated through 0 keys in the db in 458ns  i0124 08:14:04.402767  7926 replica.cpp:744] replica recovered with log positions 0 > 0 with 1 holes and 0 unlearned  i0124 08:14:04.403728  7951 recover.cpp:449] starting replica recovery  i0124 08:14:04.404011  7951 recover.cpp:475] replica is in empty status  i0124 08:14:04.407765  7950 replica.cpp:641] replica in empty status received a broadcasted recover request  i0124 08:14:04.408710  7951 recover.cpp:195] received a recover response from a replica in empty status  i0124 08:14:04.419666  7951 recover.cpp:566] updating replica status to starting  i0124 08:14:04.429719  7953 master.cpp:262] master 2015012408140416842879477877926 (utopic) started on 127.0.1.1:47787  i0124 08:14:04.429790  7953 master.cpp:308] master only allowing authenticated frameworks to register  i0124 08:14:04.429802  7953 master.cpp:313] master only allowing authenticated slaves to register  i0124 08:14:04.429826  7953 credentials.hpp:36] loading credentials for authentication from '/tmp/slavetestmesosexecutorgracefulshutdownawdtvj/credentials'  i0124 08:14:04.430277  7953 master.cpp:357] authorization enabled  i0124 08:14:04.432682  7953 master.cpp:1219] the newly elected leader is master@127.0.1.1:47787 with id 2015012408140416842879477877926  i0124 08:14:04.432816  7953 master.cpp:1232] elected as the leading master!  i0124 08:14:04.432894  7953 master.cpp:1050] recovering from registrar  i0124 08:14:04.433212  7950 registrar.cpp:313] recovering registrar  i0124 08:14:04.434226  7951 leveldb.cpp:306] persisting metadata (8 bytes) to leveldb took 14.323302ms  i0124 08:14:04.434270  7951 replica.cpp:323] persisted replica status to starting  i0124 08:14:04.434489  7951 recover.cpp:475] replica is in starting status  i0124 08:14:04.436164  7951 replica.cpp:641] replica in starting status received a broadcasted recover request  i0124 08:14:04.439368  7947 recover.cpp:195] received a recover response from a replica in starting status  i0124 08:14:04.440626  7947 recover.cpp:566] updating replica status to voting  i0124 08:14:04.443667  7947 leveldb.cpp:306] persisting metadata (8 bytes) to leveldb took 2.698664ms  i0124 08:14:04.443759  7947 replica.cpp:323] persisted replica status to voting  i0124 08:14:04.443925  7947 recover.cpp:580] successfully joined the paxos group  i0124 08:14:04.444160  7947 recover.cpp:464] recover process terminated  i0124 08:14:04.444543  7949 log.cpp:660] attempting to start the writer  i0124 08:14:04.446331  7949 replica.cpp:477] replica received implicit promise request with proposal 1  i0124 08:14:04.449329  7949 leveldb.cpp:306] persisting metadata (8 bytes) to leveldb took 2.690453ms  i0124 08:14:04.449388  7949 replica.cpp:345] persisted promised to 1  i0124 08:14:04.450637  7947 coordinator.cpp:230] coordinator attemping to fill missing position  i0124 08:14:04.452271  7949 replica.cpp:378] replica received explicit promise request for position 0 with proposal 2  i0124 08:14:04.455124  7949 leveldb.cpp:343] persisting action (8 bytes) to leveldb took 2.593522ms  i0124 08:14:04.455157  7949 replica.cpp:679] persisted action at 0  i0124 08:14:04.456594  7951 replica.cpp:511] replica received write request for position 0  i0124 08:14:04.456657  7951 leveldb.cpp:438] reading position from leveldb took 30358ns  i0124 08:14:04.464860  7951 leveldb.cpp:343] persisting action (14 bytes) to leveldb took 8.164646ms  i0124 08:14:04.464903  7951 replica.cpp:679] persisted action at 0  i0124 08:14:04.465947  7949 replica.cpp:658] replica received learned notice for position 0  i0124 08:14:04.471567  7949 leveldb.cpp:343] persisting action (16 bytes) to leveldb took 5.587838ms  i0124 08:14:04.471601  7949 replica.cpp:679] persisted action at 0  i0124 08:14:04.471622  7949 replica.cpp:664] replica learned nop action at position 0  i0124 08:14:04.472682  7951 log.cpp:676] writer started with ending position 0  i0124 08:14:04.473919  7951 leveldb.cpp:438] reading position from leveldb took 28676ns  i0124 08:14:04.491591  7951 registrar.cpp:346] successfully fetched the registry (0b) in 58.337024ms  i0124 08:14:04.491704  7951 registrar.cpp:445] applied 1 operations in 28163ns; attempting to update the 'registry'  i0124 08:14:04.493938  7953 log.cpp:684] attempting to append 118 bytes to the log  i0124 08:14:04.494122  7953 coordinator.cpp:340] coordinator attempting to write append action at position 1  i0124 08:14:04.495069  7953 replica.cpp:511] replica received write request for position 1  i0124 08:14:04.500089  7953 leveldb.cpp:343] persisting action (135 bytes) to leveldb took 4.989356ms  i0124 08:14:04.500123  7953 replica.cpp:679] persisted action at 1  i0124 08:14:04.501271  7950 replica.cpp:658] replica received learned notice for position 1  i0124 08:14:04.505698  7950 leveldb.cpp:343] persisting action (137 bytes) to leveldb took 4.396221ms  i0124 08:14:04.505734  7950 replica.cpp:679] persisted action at 1  i0124 08:14:04.505755  7950 replica.cpp:664] replica learned append action at position 1  i0124 08:14:04.507313  7950 registrar.cpp:490] successfully updated the 'registry' in 15.52896ms  i0124 08:14:04.507478  7953 log.cpp:703] attempting to truncate the log to 1  i0124 08:14:04.507848  7953 coordinator.cpp:340] coordinator attempting to write truncate action at position 2  i0124 08:14:04.508743  7953 replica.cpp:511] replica received write request for position 2  i0124 08:14:04.509214  7950 registrar.cpp:376] successfully recovered registrar  i0124 08:14:04.509682  7946 master.cpp:1077] recovered 0 slaves from the registry (82b) ; allowing 10mins for slaves to reregister  i0124 08:14:04.514654  7953 leveldb.cpp:343] persisting action (16 bytes) to leveldb took 5.880031ms  i0124 08:14:04.514689  7953 replica.cpp:679] persisted action at 2  i0124 08:14:04.515736  7953 replica.cpp:658] replica received learned notice for position 2  i0124 08:14:04.522014  7953 leveldb.cpp:343] persisting action (18 bytes) to leveldb took 6.245138ms  i0124 08:14:04.522086  7953 leveldb.cpp:401] deleting 1 keys from leveldb took 37803ns  i0124 08:14:04.522107  7953 replica.cpp:679] persisted action at 2  i0124 08:14:04.522128  7953 replica.cpp:664] replica learned truncate action at position 2  i0124 08:14:04.531460  7926 containerizer.cpp:103] using isolation: posix/cpu,posix/mem  i0124 08:14:04.547194  7951 slave.cpp:173] slave started on 208)@127.0.1.1:47787  i0124 08:14:04.555682  7951 credentials.hpp:84] loading credential for authentication from '/tmp/slavetestmesosexecutorgracefulshutdownkb74xo/credential'  i0124 08:14:04.556622  7951 slave.cpp:282] slave using credential for: testprincipal  i0124 08:14:04.557052  7951 slave.cpp:300] slave resources: cpus():2; mem():1024; disk():1024; ports():[3100032000]  i0124 08:14:04.557842  7951 slave.cpp:329] slave hostname: utopic  i0124 08:14:04.558091  7951 slave.cpp:330] slave checkpoint: false  w0124 08:14:04.558352  7951 slave.cpp:332] disabling checkpointing is deprecated and the checkpoint flag will be removed in a future release. please avoid using this flag  i0124 08:14:04.566864  7948 state.cpp:33] recovering state from '/tmp/slavetestmesosexecutorgracefulshutdownkb74xo/meta'  i0124 08:14:04.575711  7951 statusupdatemanager.cpp:197] recovering status update manager  i0124 08:14:04.575904  7951 containerizer.cpp:300] recovering containerizer  i0124 08:14:04.577112  7951 slave.cpp:3519] finished recovery  i0124 08:14:04.577374  7926 sched.cpp:151] version: 0.22.0  i0124 08:14:04.578663  7950 sched.cpp:248] new master detected at master@127.0.1.1:47787  i0124 08:14:04.578759  7950 sched.cpp:304] authenticating with master master@127.0.1.1:47787  i0124 08:14:04.578781  7950 sched.cpp:311] using default crammd5 authenticatee  i0124 08:14:04.579071  7950 authenticatee.hpp:138] creating new client sasl connection  i0124 08:14:04.579550  7947 master.cpp:4129] authenticating scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787  i0124 08:14:04.579582  7947 master.cpp:4140] using default crammd5 authenticator  i0124 08:14:04.580031  7947 authenticator.hpp:170] creating new server sasl connection  i0124 08:14:04.580402  7947 authenticatee.hpp:229] received sasl authentication mechanisms: crammd5  i0124 08:14:04.580430  7947 authenticatee.hpp:255] attempting to authenticate with mechanism 'crammd5'  i0124 08:14:04.580538  7947 authenticator.hpp:276] received sasl authentication start  i0124 08:14:04.580581  7947 authenticator.hpp:398] authentication requires more steps  i0124 08:14:04.580651  7947 authenticatee.hpp:275] received sasl authentication step  i0124 08:14:04.580746  7947 authenticator.hpp:304] received sasl authentication step  i0124 08:14:04.580837  7947 authenticator.hpp:390] authentication success  i0124 08:14:04.580940  7947 authenticatee.hpp:315] authentication success  i0124 08:14:04.581009  7947 master.cpp:4187] successfully authenticated principal 'testprincipal' at scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787  i0124 08:14:04.581328  7947 sched.cpp:392] successfully authenticated with master master@127.0.1.1:47787  i0124 08:14:04.581509  7947 master.cpp:1420] received registration request for framework 'default' at scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787  i0124 08:14:04.581585  7947 master.cpp:1298] authorizing framework principal 'testprincipal' to receive offers for role ''  i0124 08:14:04.582033  7947 master.cpp:1484] registering framework 20150124081404168428794778779260000 (default) at scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787  i0124 08:14:04.582595  7947 hierarchicalallocatorprocess.hpp:319] added framework 20150124081404168428794778779260000  i0124 08:14:04.583051  7947 sched.cpp:442] framework registered with 20150124081404168428794778779260000  i0124 08:14:04.584087  7951 slave.cpp:613] new master detected at master@127.0.1.1:47787  i0124 08:14:04.584388  7951 slave.cpp:676] authenticating with master master@127.0.1.1:47787  i0124 08:14:04.584564  7951 slave.cpp:681] using default crammd5 authenticatee  i0124 08:14:04.584951  7951 slave.cpp:649] detecting new master  i0124 08:14:04.585219  7951 statusupdatemanager.cpp:171] pausing sending status updates  i0124 08:14:04.585604  7951 authenticatee.hpp:138] creating new client sasl connection  i0124 08:14:04.587666  7953 master.cpp:4129] authenticating slave(208)@127.0.1.1:47787  i0124 08:14:04.587702  7953 master.cpp:4140] using default crammd5 authenticator  i0124 08:14:04.588434  7953 authenticator.hpp:170] creating new server sasl connection  i0124 08:14:04.588764  7953 authenticatee.hpp:229] received sasl authentication mechanisms: crammd5  i0124 08:14:04.588790  7953 authenticatee.hpp:255] attempting to authenticate with mechanism 'crammd5'  i0124 08:14:04.588896  7953 authenticator.hpp:276] received sasl authentication start  i0124 08:14:04.588935  7953 authenticator.hpp:398] authentication requires more steps  i0124 08:14:04.589005  7953 authenticatee.hpp:275] received sasl authentication step  i0124 08:14:04.589082  7953 authenticator.hpp:304] received sasl authentication step  i0124 08:14:04.589140  7953 authenticator.hpp:390] authentication success  i0124 08:14:04.589232  7953 authenticatee.hpp:315] authentication success  i0124 08:14:04.589300  7953 master.cpp:4187] successfully authenticated principal 'testprincipal' at slave(208)@127.0.1.1:47787  i0124 08:14:04.589587  7953 slave.cpp:747] successfully authenticated with master master@127.0.1.1:47787  i0124 08:14:04.589913  7953 master.cpp:3275] registering slave at slave(208)@127.0.1.1:47787 (utopic) with id 2015012408140416842879477877926s0  i0124 08:14:04.590322  7953 registrar.cpp:445] applied 1 operations in 60404ns; attempting to update the 'registry'  i0124 08:14:04.595336  7948 log.cpp:684] attempting to append 283 bytes to the log  i0124 08:14:04.595552  7948 coordinator.cpp:340] coordinator attempting to write append action at position 3  i0124 08:14:04.596535  7948 replica.cpp:511] replica received write request for position 3  i0124 08:14:04.597846  7951 master.cpp:3263] ignoring register slave message from slave(208)@127.0.1.1:47787 (utopic) as admission is already in progress  i0124 08:14:04.602326  7948 leveldb.cpp:343] persisting action (302 bytes) to leveldb took 5.758211ms  i0124 08:14:04.602363  7948 replica.cpp:679] persisted action at 3  i0124 08:14:04.603492  7951 replica.cpp:658] replica received learned notice for position 3  i0124 08:14:04.608952  7951 leveldb.cpp:343] persisting action (304 bytes) to leveldb took 5.427195ms  i0124 08:14:04.608985  7951 replica.cpp:679] persisted action at 3  i0124 08:14:04.609007  7951 replica.cpp:664] replica learned append action at position 3  i0124 08:14:04.610643  7951 registrar.cpp:490] successfully updated the 'registry' in 20.258048ms  i0124 08:14:04.610800  7948 log.cpp:703] attempting to truncate the log to 3  i0124 08:14:04.611184  7948 coordinator.cpp:340] coordinator attempting to write truncate action at position 4  i0124 08:14:04.612076  7948 replica.cpp:511] replica received write request for position 4  i0124 08:14:04.613061  7946 master.cpp:3329] registered slave 2015012408140416842879477877926s0 at slave(208)@127.0.1.1:47787 (utopic) with cpus():2; mem():1024; disk():1024; ports():[3100032000]  i0124 08:14:04.613299  7946 hierarchicalallocatorprocess.hpp:453] added slave 2015012408140416842879477877926s0 (utopic) with cpus():2; mem():1024; disk():1024; ports():[3100032000] (and cpus():2; mem():1024; disk():1024; ports():[3100032000] available)  i0124 08:14:04.613688  7946 slave.cpp:781] registered with master master@127.0.1.1:47787; given slave id 2015012408140416842879477877926s0  i0124 08:14:04.614112  7946 master.cpp:4071] sending 1 offers to framework 20150124081404168428794778779260000 (default) at scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787  i0124 08:14:04.614228  7946 statusupdatemanager.cpp:178] resuming sending status updates  i0124 08:14:04.617481  7947 master.cpp:2677] processing accept call for offers: [ 2015012408140416842879477877926o0 ] on slave 2015012408140416842879477877926s0 at slave(208)@127.0.1.1:47787 (utopic) for framework 20150124081404168428794778779260000 (default) at scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787  i0124 08:14:04.617535  7947 master.cpp:2513] authorizing framework principal 'testprincipal' to launch task 7c16772d4aed471981c4658a2cc22543 as user 'jenkins'  i0124 08:14:04.618736  7947 master.hpp:782] adding task 7c16772d4aed471981c4658a2cc22543 with resources cpus():2; mem():1024; disk():1024; ports():[3100032000] on slave 2015012408140416842879477877926s0 (utopic)  i0124 08:14:04.618854  7947 master.cpp:2885] launching task 7c16772d4aed471981c4658a2cc22543 of framework 20150124081404168428794778779260000 (default) at scheduler4a6c5cdec54a455aaaad6fc4e8ee99ef@127.0.1.1:47787 with resources cpus():2; mem():1024; disk():1024; ports( ):[3100032000] on slave 2015012408140416842879477877926s0 at slave(208)@127.0.1.1:47787 (utopic)  i0124 08:14:04.619209  7947 slave.cpp:1130] got assigned task 7c16772d4aed471981c4658a2cc22543 for framework 20150124081404168428794778779260000  i0124 08:14:04.619472  7948 leveldb.cpp:343] persisting action (16 bytes) to leveldb took 7.364828ms  i0124 08:14:04.619941  7948 replica.cpp:679] persisted action at 4  i0124 08:14:04.624851  7953 replica.cpp:658] replica received learned notice for position 4  i0124 08:14:04.625757  7947 slave.cpp:1245] launching task 7c16772d4aed471981c4658a2cc22543 for framework 20150124081404168428794778779260000  i0124 08:14:04.630590  7953 leveldb.cpp:343] persisting action (18 bytes) to leveldb took 5.705336ms  i0124 08:14:04.630805  7953 leveldb.cpp:401] deleting 2 keys from leveldb took 51263ns  i0124 08:14:04.630828  7953 replica.cpp:679] persisted action at 4  i0124 08:14:04.630851  7953 replica.cpp:664] replica learned truncate action at position 4  i0124 08:14:04.633968  7947 slave.cpp:3921] launching executor 7c16772d4aed471981c4658a2cc22543 of framework 20150124081404168428794778779260000 in work directory '/tmp/slavetestmesosexecutorgracefulshutdownkb74xo/slaves/2015012408140416842879477877926s0/frameworks/20150124081404168428794778779260000/executors/7c16772d4aed471981c4658a2cc22543/runs/53887a08f11d4a2fa659a715d9fcf3d2'  i0124 08:14:04.634963  7951 containerizer.cpp:445] starting container '53887a08f11d4a2fa659a715d9fcf3d2' for executor '7c16772d4aed471981c4658a2cc22543' of framework '20150124081404168428794778779260000'  w0124 08:14:04.636931  7951 containerizer.cpp:296] commandinfo.graceperiod flag is not set, using default value: 3secs  i0124 08:14:04.655591  7947 slave.cpp:1368] queuing task '7c16772d4aed471981c4658a2cc22543' for executor 7c16772d4aed471981c4658a2cc22543 of framework '20150124081404168428794778779260000  i0124 08:14:04.656992  7951 launcher.cpp:137] forked child with pid '11030' for container '53887a08f11d4a2fa659a715d9fcf3d2'  i0124 08:14:04.673646  7951 slave.cpp:2890] monitoring executor '7c16772d4aed471981c4658a2cc22543' of framework '20150124081404168428794778779260000' in container '53887a08f11d4a2fa659a715d9fcf3d2'  i0124 08:14:04.964946 11044 exec.cpp:147] version: 0.22.0  i0124 08:14:05.113059  7948 slave.cpp:1912] got registration for executor '7c16772d4aed471981c4658a2cc22543' of framework 20150124081404168428794778779260000 from executor(1)@127.0.1.1:49174  i0124 08:14:05.121086  7948 slave.cpp:2031] flushing queued task 7c16772d4aed471981c4658a2cc22543 for executor '7c16772d4aed471981c4658a2cc22543' of framework 20150124081404168428794778779260000  i0124 08:14:05.266849 11062 exec.cpp:221] executor registered on slave 2015012408140416842879477877926s0  shutdown timeout is set to 3secsregistered executor on utopic  starting task 7c16772d4aed471981c4658a2cc22543  forked command at 11067  sh c 'sleep 1000'  i0124 08:14:05.492084  7953 slave.cpp:2265] handling status update taskrunning (uuid: 54742a87ef024e72a19b83b0eeb62568) for task 7c16772d4aed471981c4658a2cc22543 of framework 20150124081404168428794778779260000 from executor(1)@127.0.1.1:49174  i0124 08:14:05.492805  7953 statusupdatemanager.cpp:317] received status update taskrunning (uuid: 54742a87ef024e72a19b83b0eeb62568) for task 7c16772d4aed471981c4658a2cc22543 of framework 20150124081404168428794778779260000  i0124 08:14:05.493762  7953 slave.cpp:2508] forwarding the update taskrunning (uuid: 54742a87ef024e72a19b83b0eeb62568) for task 7c16772d4aed471981c4658a2cc22543 of framework 20150124081404168428794778779260000 to master@127.0.1.1:47787  i0124 08:14:05.493948  7953 slave.cpp:2441] sending acknowledgement for status update taskrunning (uuid: 54742a87ef024e72a19b83b0eeb62568) for task 7c16772d4aed471981c4658a2cc22543 of framework 20150124081404168428794778779260000 to executor(1)@127.0.1.1:49174  i0124 08:14:05.495378  7949 master.cpp:3652] forwarding status update taskrunning (uuid: 54742a87ef024e72a19b83b0eeb62568) for task 7c16772d4aed471981c4658a2cc22543 of framework 2015012408140416842879477877926 0000  i0124 08:14:05.495584  7949 master.cpp:3624]...",3,train
MESOS-2230,Update RateLimiter to allow the acquired future to be discarded,currently there is no way for the future returned by ratelimiter's acquire() to be discarded by the user of the limiter. this is useful in cases where the user is no longer interested in the permit. see mesos 1148 for an example use case.,3,train
MESOS-2232,Suppress MockAllocator::transformAllocation() warnings.,"after transforming allocated resources feature was added to allocator, a number of warnings are popping out for allocator tests. commits leading to this behaviour:  dacc88292cc13d4b08fe8cda4df71110a96cb12a  5a02d5bdc75d3b1149dcda519016374be06ec6bd  corresponding reviews:  https:/reviews.apache.org/r/29083  https:/reviews.apache.org/r/29084    here is an example:    [ run ] masterallocatortest/0.frameworkreregistersfirst gmock warning: uninteresting mock function call  taking default action specified at: ../../../src/tests/mesos.hpp:719: function call: transformallocation(@0x7fd3bb5274d8 20150115185632167776480059671441860000, @0x7fd3bb5274f8 2015011518563216777648005967144186s0, @0x1119140e0 16byte object /) stack trace: [ ok ] masterallocatortest/0.frameworkreregistersfirst (204 ms)  ",3,train
MESOS-2233,Run ASF CI mesos builds inside docker,"there are several limitations to mesos projects current state of ci, which is run on builds.a.o    > only runs on ubuntu  > doesn't run any tests that deal with cgroups  > doesn't run any tests that need root permissions    now that asf ci supports docker (https:/issues.apache.org/jira/browse/builds 25), it would be great for the mesos project to use it.",5,train
MESOS-2241,DiskUsageCollectorTest.SymbolicLink test is flaky,observed this on a local machine running linux w/ sudo.      [ run      ] diskusagecollectortest.symboliclink  ../../src/tests/diskquotatests.cpp:138: failure  expected: (usage1.get()) /  [  failed  ] diskusagecollectortest.symboliclink (201 ms)  ,1,train
MESOS-2257,Version the Operator/Admin API,"as a consumer of the mesos http api, it is necessary for us to determine the current version of mesos so that we can parse the json documents returned correctly (since they change from version to version).     currently we're doing this by fetching state.json, parsing it and pulling out the version field. a more idiomatic way to do this would be to filter on the contenttype in the header itself.    to give a more concrete example, currently the json documents returned by the http api return the following headers:    http/1.1 200 ok  date: fri, 23 jan 2015 21:31:37 gmt  contentlength: 9352  contenttype: application/json      something like the following (e.g. for master/state.json) would be easy to switch upon:    http/1.1 200 ok  date: fri, 23 jan 2015 21:31:37 gmt  contentlength: 9352  contenttype: application/vnd.mesos.master.state.v0.20.1json; charset=utf8      the vnd prefix is typically used for vendor specific file types (see: http:/en.wikipedia.org/wiki/internetmediatype#prefix_vnd). charset=utf8 is required for json documents and is currently being omitted.    this contenttype would change for each document type, for example:    application/vnd.mesos.master.state.v0.20.1json; charset=utf8  application/vnd.mesos.master.stats.v0.20.1json; charset=utf8  application/vnd.mesos.slave.state.v0.20.1json; charset=utf8  application/vnd.mesos.slave.stats.v0.20.1json; charset=utf8      alternatively, the version could be appended as an extra field:    application/vnd.mesos.master.statejson; charset=utf8; version=v0.20.1  application/vnd.mesos.master.statsjson; charset=utf8; version=v0.20.1  application/vnd.mesos.slave.statejson; charset=utf8; version=v0.20.1  application/vnd.mesos.slave.stats+json; charset=utf8; version=v0.20.1      thanks!",13,train
MESOS-2273,"Add ""tests"" target to Makefile for building-but-not-running tests.","'make check' allows one to build and run the test suite. however, often we just want to build the tests.  currently, this is done by setting gtest_filter to an empty string.    it will be nice to have a dedicated target such as 'make tests' that allows one to build the test suite without running it.",1,train
MESOS-2275,Document header include rules in style guide,"we have several ways of sorting, grouping and ordering headers includes in mesos. we should agree on a rule set and do a style scan.",3,train
MESOS-2279,Future callbacks should be cleared once the future has transitioned.,"for example, when a future has transitioned into ready state, all ondiscard callbacks should be cleared to avoid potential cyclic dependency and memory leak. for instance:      promise/ promise;  future/ f = promise.future();  f.ondiscard(lambda::bind(&somefunc, f));  promise.set(nothing());      the above code has a cyclic dependency because f.data has a reference to the future inside an std::function which has a reference to f.data.",2,train
MESOS-2281,Deprecate plain text Credential format.,"currently two formats of credentials are supported: json        ""credentials"": [            and a new line file:    principal1 secret1  pricipal2 secret2      we should deprecate the new line format and remove support for the old format.",3,train
